cohort,profile_encoder,split_id,roc_auc,pr_auc,sensitivity,specificity,balanced_accuracy,ppv,npv,brier_score,log_loss,calibration_intercept,calibration_slope,threshold_target,true_positives,true_negatives,false_positives,false_negatives
common,raw256,16,0.5338345864661654,0.42634228031784427,0.8571428571428571,0.47368421052631576,0.6654135338345865,0.5454545454545454,0.8181818181818182,0.3232976071941879,1.0664415524980748,-0.34390526491238255,0.08059320403738382,0.4264430488365108,12,9,10,2
common,raw256,17,0.6185185185185185,0.5766174078833926,0.5333333333333333,0.5555555555555556,0.5444444444444445,0.5,0.5882352941176471,0.29350002136094655,0.8214262447666922,-0.1391971623498137,0.2459093633500535,0.49806265033277414,8,10,8,7
common,raw256,18,0.7255639097744361,0.6412063076979043,0.5714285714285714,0.7368421052631579,0.6541353383458646,0.6153846153846154,0.7,0.21950977200565716,0.6937037998066682,-0.07768121311652987,0.4097893811898815,0.4736400522808395,8,14,5,6
common,raw256,19,0.5884615384615385,0.5775761275761275,0.46153846153846156,0.7,0.5807692307692307,0.5,0.6666666666666666,0.2877843444513018,0.9173961363565256,-0.2987151571421219,0.15450038399808724,0.49414779250932056,6,14,6,7
common,raw256,20,0.6785714285714286,0.599102067882856,0.6428571428571429,0.5,0.5714285714285714,0.47368421052631576,0.6666666666666666,0.27154667694257384,0.799637800552059,-0.32678830598737113,0.3170580685391874,0.4277272273185363,9,10,10,5
common,raw256,21,0.6746031746031745,0.657168734925087,0.5,0.7222222222222222,0.6111111111111112,0.5833333333333334,0.65,0.24461297431846557,0.719628762425824,0.050883362168327395,0.40248104215972735,0.4755695442821273,7,13,5,7
common,raw256,22,0.5714285714285714,0.523742211531077,0.5,0.631578947368421,0.5657894736842105,0.5,0.631578947368421,0.2982879166476783,0.9748142176722564,-0.2633909942281176,0.07989151044219514,0.42884546853238537,7,12,7,7
common,raw256,23,0.5436507936507936,0.5074188989790493,0.5714285714285714,0.4444444444444444,0.5079365079365079,0.4444444444444444,0.5714285714285714,0.340238884498809,1.0228330846347715,-0.2518819414096914,0.07773719791478327,0.4584797540388009,8,8,10,6
common,raw256,24,0.6691729323308271,0.6114445356926559,0.5714285714285714,0.6842105263157895,0.6278195488721805,0.5714285714285714,0.6842105263157895,0.26143552046476093,0.8052585359529112,-0.3200957737783791,0.30216440541757006,0.5355375427657894,8,13,6,6
common,raw256,25,0.6309523809523809,0.662526278604668,0.5714285714285714,0.4444444444444444,0.5079365079365079,0.4444444444444444,0.5714285714285714,0.28769859416510846,0.8625808047486222,-0.2526592784811707,0.2350933909982535,0.4001243757467374,8,8,10,6
common,raw256,26,0.8007518796992481,0.6501073073690279,0.9285714285714286,0.631578947368421,0.7800751879699248,0.65,0.9230769230769231,0.18226429767445057,0.5681068129487044,-0.3232223810882226,0.6836030266184162,0.33985885585936015,13,12,7,1
common,raw256,27,0.5696969696969696,0.46925096933717625,0.4,0.6818181818181818,0.5409090909090909,0.46153846153846156,0.625,0.3077037131832228,0.9181147936767926,-0.31949508576832997,0.09686529988103726,0.5227843344744225,6,15,7,9
common,raw256,28,0.6218487394957983,0.5880562631173172,0.42857142857142855,0.5882352941176471,0.5084033613445378,0.46153846153846156,0.5555555555555556,0.34375581366130753,1.0264466157247998,-0.10406320795254259,0.1719175946652811,0.41318859967664723,6,10,7,8
common,raw256,29,0.6452991452991452,0.5872144033185223,0.5384615384615384,0.6111111111111112,0.5747863247863247,0.5,0.6470588235294118,0.2466356967784475,0.686670754744454,-0.23839822186364784,0.4326891397774591,0.4102844887397693,7,11,7,6
common,raw256,30,0.6804511278195489,0.6486886394029251,0.7857142857142857,0.47368421052631576,0.6296992481203008,0.5238095238095238,0.75,0.24239703929049702,0.6738304336887845,-0.3451304866695846,0.5150993189243245,0.4046392265802761,11,9,10,3
common,raw256,31,0.5894736842105264,0.5380865245551154,0.6666666666666666,0.5263157894736842,0.5964912280701754,0.5263157894736842,0.6666666666666666,0.31215468887456355,0.9540928616250921,-0.21165811156529102,0.17792500714986428,0.5312988383613663,10,10,9,5
common,raw256,32,0.7180451127819549,0.6853521908577627,0.5,0.631578947368421,0.5657894736842105,0.5,0.631578947368421,0.24102290339986707,0.6644456510625163,-0.20396096721003434,0.4685331342746803,0.5369115537366715,7,12,7,7
common,raw256,33,0.7261904761904763,0.6954117098126316,0.42857142857142855,0.8333333333333334,0.6309523809523809,0.6666666666666666,0.6521739130434783,0.22395282638054348,0.7408870279668655,0.11673856865581712,0.3988939703233793,0.49387536828623,6,15,3,8
common,raw256,34,0.6720647773279352,0.5830985658903431,0.5384615384615384,0.7368421052631579,0.6376518218623481,0.5833333333333334,0.7,0.24435175258810105,0.772701889406788,-0.2299638499131571,0.2998241774291942,0.48521806780258114,7,14,5,6
common,raw256,35,0.6428571428571428,0.49571563560588233,0.7857142857142857,0.5,0.6428571428571428,0.5238095238095238,0.7692307692307693,0.2802504072023485,0.8536300415292962,-0.3722944650764557,0.2553441807793723,0.3903404281413263,11,10,10,3
common,raw256,36,0.5952380952380952,0.5833590762208559,0.42857142857142855,0.6666666666666666,0.5476190476190476,0.5,0.6,0.28082480137249055,0.814880234169876,-0.14490846649425537,0.2241258562054891,0.48486961632995607,6,12,6,8
common,raw256,37,0.6507936507936507,0.6693871538514397,0.5714285714285714,0.6111111111111112,0.5912698412698413,0.5333333333333333,0.6470588235294118,0.27809427376344215,0.852225802270402,-0.09654566239051415,0.2561924078353619,0.41446322691798976,8,11,7,6
common,raw256,38,0.7380952380952381,0.7252222217558353,0.6428571428571429,0.7777777777777778,0.7103174603174603,0.6923076923076923,0.7368421052631579,0.20600520740721218,0.6031215673998078,-0.025041313166092066,0.6337805340297282,0.5242559594012047,9,14,4,5
common,raw256,39,0.6607142857142857,0.6070779193128021,0.7142857142857143,0.6,0.6571428571428571,0.5555555555555556,0.75,0.2564085675604344,0.7663342343431782,-0.3115190271033875,0.3308544163750117,0.4223062704531308,10,12,8,4
common,raw256,40,0.6972789115646258,0.6162566528472102,0.7857142857142857,0.6190476190476191,0.7023809523809523,0.5789473684210527,0.8125,0.25533680456967844,0.7631610996132101,-0.5185720350269495,0.3887174570918032,0.5356468370675435,11,13,8,3
common,raw256,41,0.6547619047619048,0.6581773922383598,0.5714285714285714,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.6666666666666666,0.2875311277253827,0.8843745783032833,-0.05902687584873224,0.23345460807403634,0.5167579273602776,8,12,6,6
common,raw256,42,0.5407407407407407,0.47188239811253224,0.6666666666666666,0.5,0.5833333333333333,0.5263157894736842,0.6428571428571429,0.32553259819600894,1.027382848636095,-0.19075196994124405,0.056295570989543846,0.4476123203747309,10,9,9,5
common,raw256,43,0.7023809523809523,0.682894271015389,0.42857142857142855,0.8333333333333334,0.6309523809523809,0.6666666666666666,0.6521739130434783,0.24938108150387972,0.7545843712086687,0.18625832625505462,0.40227395332243304,0.46110376139554093,6,15,3,8
common,raw256,44,0.5263157894736843,0.4592281356987239,0.46153846153846156,0.5789473684210527,0.5202429149797572,0.42857142857142855,0.6111111111111112,0.3314532826198056,0.988729290018517,-0.3678608678295544,0.05244159310805159,0.5250678813718775,6,11,8,7
common,raw256,45,0.623015873015873,0.5136551590333103,0.7142857142857143,0.5555555555555556,0.6349206349206349,0.5555555555555556,0.7142857142857143,0.2636626136448863,0.763966665189103,-0.21913938206667496,0.3168738867733697,0.41851852421518837,10,10,8,4
common,raw256,46,0.51,0.45849205958939404,0.5333333333333333,0.6,0.5666666666666667,0.5,0.631578947368421,0.3388742264795327,1.074269812898445,-0.27636883697021103,0.01579916527766176,0.5210769622604247,8,12,8,7
common,raw256,47,0.6111111111111112,0.6236943413729128,0.42857142857142855,0.8333333333333334,0.6309523809523809,0.6666666666666666,0.6521739130434783,0.28756041612618544,0.9698111039586088,-0.04427624228530409,0.1915174162204955,0.5240419560303272,6,15,3,8
common,raw256,48,0.6607142857142857,0.5989857155676915,0.7142857142857143,0.55,0.6321428571428571,0.5263157894736842,0.7333333333333333,0.2787506617615809,0.8054827166484146,-0.35762566422760317,0.29665164753162415,0.3732913109309891,10,11,9,4
common,raw256,49,0.8034188034188035,0.7729607549445605,0.9230769230769231,0.6111111111111112,0.7670940170940171,0.631578947368421,0.9166666666666666,0.18413025170445202,0.5727845974824629,-0.3253026088978674,0.6104215863631794,0.2954083443896837,12,11,7,1
common,raw256,50,0.6825396825396826,0.6974698623690716,0.5,0.7222222222222222,0.6111111111111112,0.5833333333333334,0.65,0.25226056764986093,0.7230904159377523,-0.06594057907761562,0.39300147251290046,0.4225102956592345,7,13,5,7
common,raw256,51,0.6722689075630253,0.5642994174332008,0.7857142857142857,0.6470588235294118,0.7163865546218487,0.6470588235294118,0.7857142857142857,0.24200348388410395,0.8539138703936178,-0.1230147646556548,0.25844890810058796,0.38256968162474825,11,11,6,3
common,raw256,52,0.685064935064935,0.6590197291731337,0.6428571428571429,0.6363636363636364,0.6396103896103896,0.5294117647058824,0.7368421052631579,0.2592892303069746,0.7586251145124776,-0.438315049278054,0.3473063823367538,0.46084456101826005,9,14,8,5
common,raw256,53,0.5793650793650794,0.6046680547604193,0.35714285714285715,0.8333333333333334,0.5952380952380952,0.625,0.625,0.27800056591323064,0.8542980538731095,-0.10969965607473198,0.1978582516029236,0.4624243010644498,5,15,3,9
common,raw256,54,0.5639097744360902,0.45786969667364996,0.7142857142857143,0.5263157894736842,0.6203007518796992,0.5263157894736842,0.7142857142857143,0.3122099867543894,0.9821597751710037,-0.2697891574411359,0.1007196862327458,0.37034000113632193,10,10,9,4
common,raw256,55,0.8,0.7733784960977943,0.7333333333333333,0.7,0.7166666666666666,0.6470588235294118,0.7777777777777778,0.1991767026094945,0.5960438277187979,-0.29701878800731496,0.5643528234974765,0.49985509089931823,11,14,6,4
common,raw256,56,0.5714285714285715,0.5635637160847246,0.42857142857142855,0.6470588235294118,0.5378151260504201,0.5,0.5789473684210527,0.3183143580311864,0.9897048264650251,-0.11261838567093206,0.11485397423683222,0.44585134576180113,6,11,6,8
common,raw256,57,0.5214285714285714,0.4467052700726959,0.42857142857142855,0.55,0.4892857142857143,0.4,0.5789473684210527,0.3114839301754097,0.8970739459503987,-0.3591674374224869,0.08967954123814281,0.5406737648026329,6,11,9,8
common,raw256,58,0.6349206349206349,0.5368143028691459,0.6428571428571429,0.5555555555555556,0.5992063492063493,0.5294117647058824,0.6666666666666666,0.276941252899775,0.7995681138375714,-0.24782836268316605,0.289662783985735,0.42872179482774114,9,10,8,5
common,raw256,59,0.6396761133603239,0.6000859874163041,0.46153846153846156,0.6842105263157895,0.5728744939271255,0.5,0.65,0.25595896595068385,0.7674986163256615,-0.16745612733861806,0.30999648094026383,0.4677552980048042,6,13,6,7
common,raw256,60,0.5176470588235295,0.48174598663942225,0.6,0.47058823529411764,0.5352941176470588,0.5,0.5714285714285714,0.3419305525118965,1.052114563195766,-0.12234588688122769,0.0513057517258651,0.411005845212644,9,8,9,6
common,raw256,61,0.575187969924812,0.5131763144012398,0.42857142857142855,0.7368421052631579,0.5827067669172932,0.5454545454545454,0.6363636363636364,0.2999261579123031,1.007684604409046,-0.20332223919406944,0.1134389589347562,0.4721097576162929,6,14,5,8
common,raw256,62,0.6578947368421053,0.6044773084058799,0.5714285714285714,0.5263157894736842,0.5488721804511278,0.47058823529411764,0.625,0.24501823076535917,0.6933993742593794,-0.12176284272381992,0.41502299436315343,0.40623742902426824,8,10,9,6
common,raw256,63,0.6428571428571428,0.6541523952238237,0.6428571428571429,0.75,0.6964285714285714,0.6428571428571429,0.75,0.2520519877045911,0.7875986377755781,-0.26377647496607537,0.3016495096596897,0.4464815387549714,9,15,5,5
common,raw256,64,0.6720647773279352,0.6135068671351676,0.6923076923076923,0.5789473684210527,0.6356275303643725,0.5294117647058824,0.7333333333333333,0.2495360975945769,0.8070919928446322,-0.3559642910191132,0.27787594852952646,0.44258788161320534,9,11,8,4
common,raw256,65,0.5515873015873015,0.5513324902610617,0.35714285714285715,0.6666666666666666,0.5119047619047619,0.45454545454545453,0.5714285714285714,0.30851210402972584,0.8546459954592802,-0.17659656074802904,0.14714572143774113,0.4949271736998151,5,12,6,9
common,raw256,66,0.65,0.6447678957397627,0.6666666666666666,0.65,0.6583333333333333,0.5882352941176471,0.7222222222222222,0.26585219594058346,0.8800997482162793,-0.2386145168676661,0.20714939419142456,0.4844186267348028,10,13,7,5
common,raw256,67,0.5451127819548873,0.4801911547447262,0.5714285714285714,0.631578947368421,0.6015037593984962,0.5333333333333333,0.6666666666666666,0.3067003924658953,1.0667094965282335,-0.272200915515327,0.06840164975266678,0.3929810603057857,8,12,7,6
common,raw256,68,0.7394957983193278,0.6772980470185439,0.7857142857142857,0.47058823529411764,0.6281512605042017,0.55,0.7272727272727273,0.23159915343296064,0.6882428070438648,-0.2101594974520082,0.438036299943028,0.35767426479535663,11,8,9,3
common,raw256,69,0.6692307692307693,0.6321928628784816,0.5384615384615384,0.6,0.5692307692307692,0.4666666666666667,0.6666666666666666,0.30351256736262255,0.8966256462886038,-0.37155938710473924,0.23622284180751035,0.5252302662317451,7,12,8,6
common,raw256,70,0.6807017543859649,0.7040336557923694,0.5333333333333333,0.7894736842105263,0.6614035087719299,0.6666666666666666,0.6818181818181818,0.2495028874926369,0.7966537302831441,-0.13339079396228545,0.30274431326043655,0.5859893555856274,8,15,4,7
common,raw256,71,0.6507936507936508,0.5925379508070071,0.7142857142857143,0.5555555555555556,0.6349206349206349,0.5555555555555556,0.7142857142857143,0.2658930326165378,0.8837130394619362,-0.23991846299162972,0.23498854336209823,0.4783850259798168,10,10,8,4
common,raw256,72,0.6468253968253969,0.6006972319780202,0.5714285714285714,0.5,0.5357142857142857,0.47058823529411764,0.6,0.270811535034889,0.7933912409787048,-0.22117655162356833,0.28429212256162695,0.4729981098634568,8,9,9,6
common,raw256,73,0.4321428571428571,0.4116550152458538,0.2857142857142857,0.6,0.44285714285714284,0.3333333333333333,0.5454545454545454,0.3760907107441681,1.1022520049293558,-0.41611061754030454,-0.130259751307787,0.5289659886031349,4,12,8,10
common,raw256,74,0.5668016194331984,0.5207208679008383,0.46153846153846156,0.5263157894736842,0.4939271255060729,0.4,0.5882352941176471,0.3181633726527538,0.8572070692317252,-0.3611476110358796,0.18391659642366726,0.43201140290718293,6,10,9,7
common,raw256,75,0.5864661654135338,0.5224674715112503,0.5714285714285714,0.42105263157894735,0.49624060150375937,0.42105263157894735,0.5714285714285714,0.2954949224902541,0.8406596446378004,-0.2997965374186418,0.1976546079998026,0.3982615979374513,8,8,11,6
common,raw256,76,0.6746031746031746,0.5947185175377538,0.7142857142857143,0.5555555555555556,0.6349206349206349,0.5555555555555556,0.7142857142857143,0.26313224973483096,0.7760372684263679,-0.25614180834474226,0.3246643134974221,0.43957609784001267,10,10,8,4
common,raw256,77,0.4982456140350877,0.4375504126537433,0.4,0.5789473684210527,0.48947368421052634,0.42857142857142855,0.55,0.3491043328961421,1.030730865235217,-0.23115182806526746,0.007195083085225894,0.4696129911949325,6,11,8,9
common,raw256,78,0.7706766917293233,0.6466993464052287,0.7857142857142857,0.631578947368421,0.7086466165413534,0.6111111111111112,0.8,0.19802993260249985,0.5862139377595829,-0.2693199924230988,0.6212621185610352,0.4446648928956944,11,12,7,3
common,raw256,79,0.8016194331983806,0.7352841844146192,0.5384615384615384,0.8421052631578947,0.6902834008097165,0.7,0.7272727272727273,0.1976956683963123,0.6089324196333892,-0.017297687399733676,0.5353187232657434,0.4621359802881461,7,16,3,6
common,raw256,80,0.7035714285714285,0.6517722132939524,0.5,0.8,0.65,0.6363636363636364,0.6956521739130435,0.22805015803802883,0.6884112151386953,-0.14193556523851775,0.4358815064738663,0.5279813617690763,7,16,4,7
common,raw256,81,0.5714285714285715,0.5982688964179836,0.5,0.5294117647058824,0.5147058823529411,0.4666666666666667,0.5625,0.2946529789276197,0.9430345901750011,-0.12172038153586424,0.13142023454903265,0.39336345251039684,7,9,8,7
common,raw256,82,0.6421052631578947,0.6086274353665657,0.6,0.47368421052631576,0.5368421052631579,0.47368421052631576,0.6,0.2935284464280797,0.913774628875458,-0.35149562462866274,0.22035200636864224,0.5601704768200507,9,9,10,6
common,raw256,83,0.7285714285714285,0.5604530536297453,0.6428571428571429,0.7,0.6714285714285715,0.6,0.7368421052631579,0.23731994773064363,0.6906393030692629,-0.09980196112343515,0.43408924953256,0.3847061821518312,9,14,6,5
common,raw256,84,0.6581196581196582,0.5365146969671857,0.46153846153846156,0.6666666666666666,0.5641025641025641,0.5,0.631578947368421,0.27206450912277397,0.7539610131139046,-0.07291776043464346,0.3412044965061169,0.5288134995445483,6,12,6,7
common,raw256,85,0.5821428571428571,0.5037741662321494,0.5,0.6,0.55,0.4666666666666667,0.631578947368421,0.3149082356929927,1.0203711571714238,-0.27826893020356436,0.11000181824353232,0.4420097241226307,7,12,8,7
common,raw256,86,0.5476190476190477,0.5557467933409923,0.5,0.5,0.5,0.4375,0.5625,0.3419538970510996,1.0410612510919912,-0.21355766547964555,0.05553081593003842,0.4600715023534085,7,9,9,7
common,raw256,87,0.6821428571428572,0.6352276461041315,0.7142857142857143,0.55,0.6321428571428571,0.5263157894736842,0.7333333333333333,0.2589033742234214,0.7595420948635961,-0.34925334248706486,0.338938877592945,0.41462153625741743,10,11,9,4
common,raw256,88,0.6260504201680672,0.6079768321470003,0.5,0.7058823529411765,0.6029411764705883,0.5833333333333334,0.631578947368421,0.27986845900194873,0.9068110555420816,-0.13484736482631407,0.19859439675983243,0.4722761340650834,7,12,5,7
common,raw256,89,0.5714285714285714,0.5207718159033948,0.6428571428571429,0.47368421052631576,0.5582706766917294,0.47368421052631576,0.6428571428571429,0.30598428020736257,0.8756918754597504,-0.301761707892139,0.14224712529396508,0.4548588087851704,9,9,10,5
common,raw256,90,0.6804511278195489,0.5944160448718095,0.42857142857142855,0.7368421052631579,0.5827067669172932,0.5454545454545454,0.6363636363636364,0.23897226559720153,0.7177447258006956,-0.06487674297135905,0.3830164158594378,0.48783236222160425,6,14,5,8
common,raw256,91,0.6309523809523809,0.6200313867778866,0.5,0.6666666666666666,0.5833333333333333,0.5384615384615384,0.631578947368421,0.28577320731877687,0.8643408313384269,-0.0228453691053914,0.24356121372745443,0.38982743117928564,7,12,6,7
common,raw256,92,0.6008403361344538,0.6200253705662581,0.5714285714285714,0.47058823529411764,0.5210084033613445,0.47058823529411764,0.5714285714285714,0.29518373813744264,1.0255273215914888,-0.09543396690629023,0.1487021896044025,0.3758954229731993,8,8,9,6
common,raw256,93,0.6070175438596491,0.6317655455828942,0.6,0.3684210526315789,0.4842105263157894,0.42857142857142855,0.5384615384615384,0.30097464379617483,0.8317368443694834,-0.2977969334214638,0.23934882953447167,0.4534881873086679,9,7,12,6
common,raw256,94,0.7326007326007327,0.6121007012311359,0.7692307692307693,0.47619047619047616,0.6227106227106227,0.47619047619047616,0.7692307692307693,0.25219155949766936,0.7446836442466603,-0.7572209799190759,0.4952137153135235,0.4509681074247099,10,10,11,3
common,raw256,95,0.48496240601503765,0.4424837070339328,0.5,0.5789473684210527,0.5394736842105263,0.4666666666666667,0.6111111111111112,0.3179801059644906,0.8936879227599451,-0.31395108274863015,-0.05113473150252016,0.5558136030617783,7,11,8,7
common,raw256,96,0.7261904761904762,0.6408904241154304,0.5714285714285714,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.6666666666666666,0.23959627520903945,0.705514438032531,-0.2486226985171199,0.4299751006163997,0.469852539490278,8,12,6,6
common,raw256,97,0.6626984126984128,0.5988581115956421,0.6428571428571429,0.7222222222222222,0.6825396825396826,0.6428571428571429,0.7222222222222222,0.25937374234676663,0.8467201999298767,-0.13575299482496966,0.23017791901110632,0.3782509997974253,9,13,5,5
common,raw256,98,0.5859649122807018,0.48649527035285545,0.4666666666666667,0.5789473684210527,0.5228070175438597,0.4666666666666667,0.5789473684210527,0.32566541814097344,0.9849990620630431,-0.2112861330381625,0.11433012692538333,0.45166720886657896,7,11,8,8
common,raw256,99,0.6346153846153846,0.5402695257958415,0.5384615384615384,0.55,0.5442307692307693,0.4375,0.6470588235294118,0.31742071845278386,0.9670658956338801,-0.42803893675779403,0.18978161951326453,0.5650218376833733,7,11,9,6
common,fpca256_4,0,0.7365079365079366,0.6589979410567646,0.9333333333333333,0.19047619047619047,0.5619047619047619,0.45161290322580644,0.8,0.22260547755902055,0.6411117387454418,-0.5807477413894196,1.2649260192259593,0.32212635031681025,14,4,17,1
common,fpca256_4,1,0.4642857142857143,0.4213601186118995,0.7857142857142857,0.2777777777777778,0.5317460317460317,0.4583333333333333,0.625,0.30866029864482936,0.8353791667902807,-0.27824181871028214,-0.07182474534250806,0.20075675896255513,11,5,13,3
common,fpca256_4,2,0.7941176470588236,0.7730460458014636,1.0,0.29411764705882354,0.6470588235294118,0.5384615384615384,1.0,0.18647345493206896,0.5521077183777776,0.04912169504790199,1.7945453872665023,0.27462189349062155,14,5,12,0
common,fpca256_4,3,0.6804511278195489,0.6766286117687719,0.9285714285714286,0.10526315789473684,0.5169172932330828,0.43333333333333335,0.6666666666666666,0.2535932565258905,0.7082491945128537,-0.46471146962387705,0.5999291759409926,0.30079842636821086,13,2,17,1
common,fpca256_4,4,0.7449392712550608,0.6082082698598537,0.9230769230769231,0.47368421052631576,0.6983805668016194,0.5454545454545454,0.9,0.21178785120587934,0.6236543771378932,-0.2520786107720047,0.8474034337122912,0.34092306556090624,12,9,10,1
common,fpca256_4,5,0.6111111111111112,0.542761336289606,0.9285714285714286,0.1111111111111111,0.5198412698412699,0.4482758620689655,0.6666666666666666,0.2554542800852802,0.7092969185261293,-0.31150521176531576,0.4489829718458407,0.22449653697908734,13,2,16,1
common,fpca256_4,6,0.5977443609022557,0.5892348871096926,0.7857142857142857,0.3157894736842105,0.5507518796992481,0.4583333333333333,0.6666666666666666,0.2576318586127427,0.7492679270478203,-0.2555060556726224,0.20310048520194152,0.28955523416770007,11,6,13,3
common,fpca256_4,7,0.742063492063492,0.6482483310463186,1.0,0.2222222222222222,0.6111111111111112,0.5,1.0,0.21390980437808507,0.6231424051016083,-0.456624107496337,1.0754739929189265,0.27636563618799365,14,4,14,0
common,fpca256_4,8,0.6701754385964913,0.6719194333729002,0.9333333333333333,0.21052631578947367,0.5719298245614035,0.4827586206896552,0.8,0.22397888513437492,0.6359519406882713,-0.08648597429615801,0.815423007121437,0.2797622999801627,14,4,15,1
common,fpca256_4,9,0.7115384615384615,0.6395578724020019,0.8461538461538461,0.5,0.6730769230769231,0.5238095238095238,0.8333333333333334,0.20991887438248522,0.6040160563611192,-0.3163323159473969,1.1794018352444888,0.3328725157075892,11,10,10,2
common,fpca256_4,10,0.7932330827067668,0.6924737676564494,1.0,0.21052631578947367,0.6052631578947368,0.4827586206896552,1.0,0.19476171153290048,0.5794970387061829,-0.4212640748328345,1.3261611504560455,0.276039737607235,14,4,15,0
common,fpca256_4,11,0.7017543859649122,0.6581238151826387,0.9333333333333333,0.21052631578947367,0.5719298245614035,0.4827586206896552,0.8,0.22103947681571862,0.6400531253457151,-0.1500507518499901,0.8520732746815584,0.2723145896182163,14,4,15,1
common,fpca256_4,12,0.7406015037593985,0.687808619951477,0.7857142857142857,0.47368421052631576,0.6296992481203008,0.5238095238095238,0.75,0.20302313962332658,0.5980132797454759,-0.029182193557167512,1.133502595780494,0.3530210677314629,11,9,10,3
common,fpca256_4,13,0.5075187969924813,0.5155650238546384,1.0,0.21052631578947367,0.6052631578947368,0.4827586206896552,1.0,0.28130742305304696,0.7572609441781372,-0.3560253937177959,0.24645399407762336,0.27333600488695664,14,4,15,0
common,fpca256_4,14,0.6923076923076923,0.7184849275912624,0.9230769230769231,0.1111111111111111,0.5170940170940171,0.42857142857142855,0.6666666666666666,0.22918140420778446,0.6507193415666815,-0.31139722776808615,0.8089847936430818,0.267099042338003,12,2,16,1
common,fpca256_4,15,0.7301587301587302,0.6590346558203701,0.9285714285714286,0.3333333333333333,0.6309523809523809,0.52,0.8571428571428571,0.21617665108606376,0.6300874202038617,-0.34676340161831215,0.8112752099123343,0.2737669167372905,13,6,12,1
common,fpca256_4,16,0.631578947368421,0.6074390980475124,0.9285714285714286,0.0,0.4642857142857143,0.40625,0.0,0.24118097905669705,0.6793565819529461,-0.2947009741435247,0.6142794820706957,0.23891995179894376,13,0,19,1
common,fpca256_4,17,0.6296296296296297,0.5560823805823805,1.0,0.1111111111111111,0.5555555555555556,0.4838709677419355,1.0,0.23577459954490457,0.662275073273592,-0.13607774595420533,0.9030459576773731,0.30150253435127844,15,2,16,0
common,fpca256_4,18,0.8308270676691729,0.8201757018596912,0.9285714285714286,0.3157894736842105,0.6221804511278195,0.5,0.8571428571428571,0.17542392315024502,0.5300150344941811,-0.1817942897410756,1.952509007814761,0.3033778958528091,13,6,13,1
common,fpca256_4,19,0.6192307692307693,0.5330317455823529,0.8461538461538461,0.2,0.5230769230769231,0.4074074074074074,0.6666666666666666,0.24821862528511876,0.7088538329616639,-0.39045985409716244,0.36315126965255845,0.270357943741664,11,4,16,2
common,fpca256_4,20,0.6964285714285715,0.6801452478918202,0.9285714285714286,0.25,0.5892857142857143,0.4642857142857143,0.8333333333333334,0.2261697049163683,0.6447195212993422,-0.342200292039349,0.8432097473775437,0.2907459339779267,13,5,15,1
common,fpca256_4,21,0.7103174603174605,0.5802788627412687,1.0,0.3888888888888889,0.6944444444444444,0.56,1.0,0.21635617770236754,0.6160658288588805,-0.04015212357275642,0.9865284910041465,0.2842363284921754,14,7,11,0
common,fpca256_4,22,0.6090225563909775,0.570647505490852,0.8571428571428571,0.2631578947368421,0.5601503759398496,0.46153846153846156,0.7142857142857143,0.2486009644855221,0.7004755005508527,-0.28163962579959734,0.4016798248631342,0.3215906374175069,12,5,14,2
common,fpca256_4,23,0.6031746031746033,0.5489755218326647,0.9285714285714286,0.1111111111111111,0.5198412698412699,0.4482758620689655,0.6666666666666666,0.2594755901110204,0.7217859370115363,-0.30853832788664237,0.3938005936429234,0.24316064309861474,13,2,16,1
common,fpca256_4,24,0.7330827067669173,0.6280607599966787,0.9285714285714286,0.3157894736842105,0.6221804511278195,0.5,0.8571428571428571,0.2054382344352078,0.5976070962310447,-0.32575495620757056,1.2087514525436354,0.2854179062513785,13,6,13,1
common,fpca256_4,25,0.7222222222222222,0.7472162705715337,0.8571428571428571,0.3333333333333333,0.5952380952380952,0.5,0.75,0.21655655807528593,0.633526352610732,0.04330565631470703,1.0434169879873094,0.3169648026827515,12,6,12,2
common,fpca256_4,26,0.8045112781954887,0.7046917810186275,1.0,0.15789473684210525,0.5789473684210527,0.4666666666666667,1.0,0.18915520906443709,0.5653121547316673,-0.4360019289277942,1.298094467684374,0.2461199358025021,14,3,16,0
common,fpca256_4,27,0.5878787878787879,0.48621205535466994,0.9333333333333333,0.0,0.4666666666666667,0.3888888888888889,0.0,0.2596546467727056,0.7202596989404884,-0.4453709032228641,0.4001927858991536,0.2840762552127333,14,0,22,1
common,fpca256_4,28,0.6932773109243697,0.6752057862772148,0.8571428571428571,0.29411764705882354,0.5756302521008403,0.5,0.7142857142857143,0.21677641439518086,0.6174275212213346,-0.0405667962970726,0.8315687768393758,0.2567302979248512,12,5,12,2
common,fpca256_4,29,0.6452991452991452,0.5731747689213753,1.0,0.3333333333333333,0.6666666666666666,0.52,1.0,0.2396842782229592,0.6671673142160134,-0.34771248868583954,0.6755119189095027,0.2534876742406212,13,6,12,0
common,fpca256_4,30,0.7481203007518797,0.6272540434031117,1.0,0.3157894736842105,0.6578947368421053,0.5185185185185185,1.0,0.2062087645373034,0.6030867287593284,-0.445714539851951,0.9963618517745783,0.2820794156962426,14,6,13,0
