profile_encoder,scope,split_id,component,explained_variance_ratio,cumulative_explained_variance_ratio
fpca256_7,outer_fold,49,4,0.01922257286632571,0.9443300034396048
fpca256_7,outer_fold,49,5,0.004962130975199678,0.9492921344148045
fpca256_7,outer_fold,49,6,0.0018944406840420765,0.9511865750988466
fpca256_7,outer_fold,49,7,0.001225377347259139,0.9524119524461058
fpca256_7,outer_fold,50,1,0.5863810721148383,0.5863810721148383
fpca256_7,outer_fold,50,2,0.3005381202006378,0.886919192315476
fpca256_7,outer_fold,50,3,0.03930161272871641,0.9262208050441925
fpca256_7,outer_fold,50,4,0.018237181137433216,0.9444579861816257
fpca256_7,outer_fold,50,5,0.005153285738505807,0.9496112719201315
fpca256_7,outer_fold,50,6,0.0016629847336592694,0.9512742566537907
fpca256_7,outer_fold,50,7,0.0012174590672489223,0.9524917157210396
fpca256_7,outer_fold,51,1,0.5688184305454931,0.5688184305454931
fpca256_7,outer_fold,51,2,0.3087728262851113,0.8775912568306043
fpca256_7,outer_fold,51,3,0.042575337144467366,0.9201665939750717
fpca256_7,outer_fold,51,4,0.02166534132235305,0.9418319352974248
fpca256_7,outer_fold,51,5,0.00537592068212598,0.9472078559795508
fpca256_7,outer_fold,51,6,0.0020134725631266643,0.9492213285426775
fpca256_7,outer_fold,51,7,0.0012003832883738712,0.9504217118310514
fpca256_7,outer_fold,52,1,0.594903197652758,0.594903197652758
fpca256_7,outer_fold,52,2,0.29124522643042483,0.8861484240831828
fpca256_7,outer_fold,52,3,0.03857295757357561,0.9247213816567584
fpca256_7,outer_fold,52,4,0.019543909508192576,0.9442652911649511
fpca256_7,outer_fold,52,5,0.0048611172908815895,0.9491264084558326
fpca256_7,outer_fold,52,6,0.0018362930821549611,0.9509627015379876
fpca256_7,outer_fold,52,7,0.001185315950949387,0.952148017488937
fpca256_7,outer_fold,53,1,0.6180147764985212,0.6180147764985212
fpca256_7,outer_fold,53,2,0.2616450488187937,0.8796598253173149
fpca256_7,outer_fold,53,3,0.03829985704011146,0.9179596823574263
fpca256_7,outer_fold,53,4,0.021313051579832095,0.9392727339372584
fpca256_7,outer_fold,53,5,0.0047908151164775935,0.944063549053736
fpca256_7,outer_fold,53,6,0.0019380417155383605,0.9460015907692744
fpca256_7,outer_fold,53,7,0.0013278352816036587,0.947329426050878
fpca256_7,outer_fold,54,1,0.5836327137206987,0.5836327137206987
fpca256_7,outer_fold,54,2,0.2991385233625905,0.8827712370832892
fpca256_7,outer_fold,54,3,0.040528997726886555,0.9233002348101758
fpca256_7,outer_fold,54,4,0.0199130516087927,0.9432132864189685
fpca256_7,outer_fold,54,5,0.005114320194451442,0.94832760661342
fpca256_7,outer_fold,54,6,0.0018324978936301202,0.9501601045070501
fpca256_7,outer_fold,54,7,0.0012822180523153082,0.9514423225593654
fpca256_7,outer_fold,55,1,0.5883676584390687,0.5883676584390687
fpca256_7,outer_fold,55,2,0.2974623977353184,0.885830056174387
fpca256_7,outer_fold,55,3,0.03759028173784674,0.9234203379122338
fpca256_7,outer_fold,55,4,0.02063485311466072,0.9440551910268945
fpca256_7,outer_fold,55,5,0.00488369721189079,0.9489388882387852
fpca256_7,outer_fold,55,6,0.001844845569818721,0.9507837338086039
fpca256_7,outer_fold,55,7,0.0012585911480942277,0.9520423249566982
fpca256_7,outer_fold,56,1,0.590699735417069,0.590699735417069
fpca256_7,outer_fold,56,2,0.2844107060389037,0.8751104414559727
fpca256_7,outer_fold,56,3,0.04229207229600205,0.9174025137519748
fpca256_7,outer_fold,56,4,0.021232229552895995,0.9386347433048707
fpca256_7,outer_fold,56,5,0.005166349992945947,0.9438010932978167
fpca256_7,outer_fold,56,6,0.001987311345241227,0.9457884046430579
fpca256_7,outer_fold,56,7,0.001291074994473857,0.9470794796375318
fpca256_7,outer_fold,57,1,0.5868504700062173,0.5868504700062173
fpca256_7,outer_fold,57,2,0.2914377486483163,0.8782882186545335
fpca256_7,outer_fold,57,3,0.04294376506418996,0.9212319837187235
fpca256_7,outer_fold,57,4,0.020490879477777425,0.9417228631965009
fpca256_7,outer_fold,57,5,0.005521047836880634,0.9472439110333816
fpca256_7,outer_fold,57,6,0.0017939952034757836,0.9490379062368574
fpca256_7,outer_fold,57,7,0.0012335877411101745,0.9502714939779675
fpca256_7,outer_fold,58,1,0.5965992825813381,0.5965992825813381
fpca256_7,outer_fold,58,2,0.2847529821974886,0.8813522647788268
fpca256_7,outer_fold,58,3,0.04170171327930472,0.9230539780581315
fpca256_7,outer_fold,58,4,0.020797231058934194,0.9438512091170657
fpca256_7,outer_fold,58,5,0.005037672084268908,0.9488888812013345
fpca256_7,outer_fold,58,6,0.0018918675633206438,0.9507807487646551
fpca256_7,outer_fold,58,7,0.0012296604690125016,0.9520104092336676
fpca256_7,outer_fold,59,1,0.5880344469834465,0.5880344469834465
fpca256_7,outer_fold,59,2,0.30267310756382754,0.890707554547274
fpca256_7,outer_fold,59,3,0.03529982854369884,0.9260073830909729
fpca256_7,outer_fold,59,4,0.018075363346623064,0.9440827464375959
fpca256_7,outer_fold,59,5,0.004876286688635624,0.9489590331262315
fpca256_7,outer_fold,59,6,0.001755824518151873,0.9507148576443835
fpca256_7,outer_fold,59,7,0.0012402245565868188,0.9519550822009702
fpca256_7,outer_fold,60,1,0.5849545382974988,0.5849545382974988
fpca256_7,outer_fold,60,2,0.29140306772877167,0.8763576060262704
fpca256_7,outer_fold,60,3,0.04342246523533376,0.9197800712616042
fpca256_7,outer_fold,60,4,0.02180819802122985,0.941588269282834
fpca256_7,outer_fold,60,5,0.005389039070118182,0.9469773083529522
fpca256_7,outer_fold,60,6,0.0019893670728916924,0.9489666754258439
fpca256_7,outer_fold,60,7,0.0012565185351676657,0.9502231939610115
fpca256_7,outer_fold,61,1,0.5967050401302012,0.5967050401302012
fpca256_7,outer_fold,61,2,0.29227935608569994,0.8889843962159012
fpca256_7,outer_fold,61,3,0.036870277235111736,0.9258546734510129
fpca256_7,outer_fold,61,4,0.018244845541837997,0.9440995189928509
fpca256_7,outer_fold,61,5,0.004975076529798621,0.9490745955226496
fpca256_7,outer_fold,61,6,0.0015378142785359256,0.9506124098011856
fpca256_7,outer_fold,61,7,0.0011940595166785913,0.9518064693178642
fpca256_7,outer_fold,62,1,0.5855262283840142,0.5855262283840142
fpca256_7,outer_fold,62,2,0.29673013857695624,0.8822563669609704
fpca256_7,outer_fold,62,3,0.040281574702543226,0.9225379416635137
fpca256_7,outer_fold,62,4,0.019406467952822096,0.9419444096163357
fpca256_7,outer_fold,62,5,0.005013832270093179,0.946958241886429
fpca256_7,outer_fold,62,6,0.0018668690110867784,0.9488251108975158
fpca256_7,outer_fold,62,7,0.001269033233234799,0.9500941441307506
fpca256_7,outer_fold,63,1,0.6101178791051943,0.6101178791051943
fpca256_7,outer_fold,63,2,0.2806069126638401,0.8907247917690344
fpca256_7,outer_fold,63,3,0.035682692696581905,0.9264074844656163
fpca256_7,outer_fold,63,4,0.018917489683669058,0.9453249741492853
fpca256_7,outer_fold,63,5,0.004699165486296153,0.9500241396355814
fpca256_7,outer_fold,63,6,0.0018844125747571323,0.9519085522103385
fpca256_7,outer_fold,63,7,0.001243479389737519,0.9531520316000761
fpca256_7,outer_fold,64,1,0.5710599702886165,0.5710599702886165
fpca256_7,outer_fold,64,2,0.3031503149701195,0.8742102852587361
fpca256_7,outer_fold,64,3,0.043589418954356585,0.9177997042130928
fpca256_7,outer_fold,64,4,0.022481669795786568,0.9402813740088793
fpca256_7,outer_fold,64,5,0.005259363612059075,0.9455407376209384
fpca256_7,outer_fold,64,6,0.0019677201206807896,0.9475084577416192
fpca256_7,outer_fold,64,7,0.0012579030561489844,0.9487663607977682
fpca256_7,outer_fold,65,1,0.602658841248883,0.602658841248883
fpca256_7,outer_fold,65,2,0.2771222675472391,0.8797811087961221
fpca256_7,outer_fold,65,3,0.039969661367654015,0.9197507701637762
fpca256_7,outer_fold,65,4,0.021289798453172446,0.9410405686169486
fpca256_7,outer_fold,65,5,0.005525879005360905,0.9465664476223096
fpca256_7,outer_fold,65,6,0.0019391262113441399,0.9485055738336537
