profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,mean_profile,component_5,component_6,component_7
fpca256_4,12.541017001261935,-0.07953780267447703,0.09124865581526775,0.10742782038727174,0.053979913535590916,2.6326277922943917,,,
fpca256_4,12.623048261972144,-0.08376535221060631,0.09553889419410078,0.09854506944154655,0.047440678257745186,2.68051990978775,,,
fpca256_4,12.705079522682354,-0.08402545251114911,0.0994326189740673,0.0909101092730631,0.048400716505653744,2.7344112130865406,,,
fpca256_4,12.787110783392563,-0.0860348868304535,0.10760097468421977,0.07804072642663035,0.041270330293688935,2.776532592646877,,,
fpca256_4,12.869142044102773,-0.08990347066191538,0.10944162932875133,0.06857543221633357,0.03678356086758389,2.8169154138705723,,,
fpca256_4,12.951173304812983,-0.09164059822458194,0.11320153545391597,0.06060444804287631,0.03449903064663464,2.857972037091271,,,
fpca256_4,13.033204565523192,-0.09365556940250387,0.11879192122082176,0.05184076882953319,0.011754434569146948,2.8908855156465485,,,
fpca256_4,13.115235826233402,-0.09469562829964244,0.12218338084622962,0.03640248137825972,0.012510227905987322,2.9294136027097193,,,
fpca256_4,13.197267086943612,-0.0959266322924161,0.12681291048139748,0.03135453668015351,0.011487260759666251,2.960159187775103,,,
fpca256_4,13.279298347653821,-0.09877130026625158,0.128974807115643,0.023359206453557293,0.002404827681439738,2.972381342603012,,,
fpca256_4,13.36132960836403,-0.09806713819934172,0.13346937861469169,0.009079303175371778,-0.0013786268080442454,2.9973012839978104,,,
fpca256_4,13.44336086907424,-0.09763026761488248,0.1368906999893475,-0.0001990820451250038,-0.003509352678558037,3.011399053724554,,,
fpca256_4,13.52539212978445,-0.09824980643745099,0.1339963994829552,-0.0034569305350404867,-0.0029763203435898646,3.0219717668868147,,,
fpca256_4,13.60742339049466,-0.09844200211491164,0.1369557665578893,-0.014149741092730431,-0.016569262914747782,3.028889837862333,,,
fpca256_4,13.68945465120487,-0.09751948139303711,0.1395585983532432,-0.019809842732071304,-0.010635763729325773,3.0236575191826534,,,
fpca256_4,13.771485911915079,-0.0934326645309487,0.13776539618780081,-0.029064050165399338,-0.013658866925220467,3.018194257523464,,,
fpca256_4,13.853517172625288,-0.09302431881054524,0.14074326710517573,-0.03830550550651528,-0.017203878789130433,3.0232981434116364,,,
fpca256_4,13.935548433335498,-0.0917547457050131,0.14347728152802036,-0.04392931461107442,-0.016513693277378068,3.0156919293003823,,,
fpca256_4,14.017579694045708,-0.09042309567024197,0.13900276676440887,-0.054893040917030865,-0.0431328543010642,3.0001463434130105,,,
fpca256_4,14.099610954755917,-0.0878244129160319,0.1422790714985183,-0.054820167497697775,-0.044594029409770815,2.978480295447509,,,
fpca256_4,14.181642215466127,-0.084594908299641,0.13519633157568892,-0.06580043795715423,-0.051523399291016465,2.95784258912779,,,
fpca256_4,14.263673476176336,-0.0814217318891132,0.1371675041620677,-0.06320431324471186,-0.06115921811573242,2.9328160354350388,,,
fpca256_4,14.345704736886546,-0.07671640233794218,0.1358756567891846,-0.07078954163794099,-0.07330482287750062,2.9081972954537814,,,
fpca256_4,14.427735997596756,-0.07295646109090252,0.13518922015147894,-0.07003168865967857,-0.07339242423547401,2.8760277350201657,,,
fpca256_4,14.509767258306965,-0.06915713358344856,0.1311900956296404,-0.0697163625836128,-0.07822039278464375,2.8374373082449518,,,
fpca256_4,14.591798519017175,-0.0646710836280834,0.12524253045903003,-0.07440284788912571,-0.080301620772265,2.8090852522250698,,,
fpca256_4,14.673829779727384,-0.06195177825521395,0.12403579957446544,-0.07169737868213592,-0.07146259853179147,2.773880717783714,,,
fpca256_4,14.755861040437594,-0.05867425549590076,0.12030103087171112,-0.06701125954487219,-0.07621533094268854,2.7249105541402665,,,
fpca256_4,14.837892301147804,-0.05332250654279063,0.12068653917706922,-0.06865093621758601,-0.08576845420565003,2.6941442341671538,,,
fpca256_4,14.919923561858013,-0.04768941687093419,0.11928771006173847,-0.06553694219073727,-0.07639060826482587,2.6540103583438155,,,
fpca256_4,15.001954822568223,-0.04383785926012925,0.1169583834713759,-0.06041528084971761,-0.07891808924715064,2.6113036420951166,,,
fpca256_4,15.083986083278432,-0.038799348410780414,0.1134506814161031,-0.06757553132785059,-0.08226935500013943,2.5751120717340554,,,
fpca256_4,15.166017343988642,-0.03756180367995347,0.11079615153209818,-0.06753384638003973,-0.08779767258620776,2.536516672102538,,,
fpca256_4,15.248048604698852,-0.03145497663088421,0.11097955166484161,-0.05761976963097246,-0.08637047787952885,2.493574511881744,,,
fpca256_4,15.330079865409061,-0.0263519897930633,0.10674200385284531,-0.05584035223339265,-0.08177114311272629,2.4521689560678963,,,
