label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
CANCER,contralateral,21.215002508759497,0.10664077844524711,0.12795830993194113,53
CANCER,contralateral,21.42500253617763,0.10529501420635952,0.12946677743980206,53
CANCER,contralateral,21.63500256359577,0.10143819954924015,0.12239483311934751,53
CANCER,contralateral,21.845002591013902,0.09908177303516302,0.12772835647440056,53
CANCER,contralateral,22.05500261843204,0.09942067804353195,0.12149280792578433,53
CANCER,contralateral,22.265002645850174,0.12843179979648683,0.12575454481966494,53
CANCER,contralateral,22.475002673268314,0.10695404375918441,0.11817539135292794,53
CANCER,contralateral,22.685002700686454,0.09509010176036968,0.11006565643301204,53
CANCER,contralateral,22.89500272810459,0.09260756818256638,0.11498861751523226,53
CANCER,target,2.105000013709068,0.07609558664909678,0.09343143997908988,53
CANCER,target,2.3150000411272047,0.08675747869154767,0.10165504096229613,53
CANCER,target,2.5250000685453413,0.09572932780569582,0.10315971311729574,53
CANCER,target,2.7350000959634775,0.08710063966464718,0.10222489127964612,53
CANCER,target,2.9450001233816145,0.08237619795774698,0.09642184884858843,53
CANCER,target,3.1550001507997507,0.07538418022151526,0.08835010667012527,53
CANCER,target,3.3650001782178873,0.07022805624293747,0.08104933460766349,53
CANCER,target,3.575000205636024,0.07525008073702619,0.07773874010831607,53
CANCER,target,3.7850002330541606,0.06667214200216565,0.07182542308406133,53
CANCER,target,3.995000260472297,0.05596042459226144,0.06294473906050009,53
CANCER,target,4.205000287890433,0.04722264066326354,0.05686261294060054,53
CANCER,target,4.41500031530857,0.0473595349521845,0.054437680680281986,53
CANCER,target,4.625000342726707,0.042009222407600584,0.04707984950212646,53
CANCER,target,4.835000370144844,0.04040348543775423,0.0487967978350223,53
CANCER,target,5.04500039756298,0.03853583691690716,0.040877920137823265,53
CANCER,target,5.255000424981116,0.03585001505882476,0.038648321352479885,53
CANCER,target,5.465000452399253,0.03468492773569144,0.039157572287488854,53
CANCER,target,5.67500047981739,0.035740149968920526,0.03802113861433948,53
CANCER,target,5.885000507235526,0.027378741458441217,0.033101570675383274,53
CANCER,target,6.095000534653662,0.03364989737482041,0.03558350055949189,53
CANCER,target,6.3050005620717995,0.03222055120483659,0.038941340438847505,53
CANCER,target,6.515000589489936,0.031292544171835406,0.03502952499812551,53
CANCER,target,6.725000616908073,0.014552304160521041,0.01820140651339936,53
CANCER,target,6.935000644326209,0.014552304160521072,0.018201406513399358,53
CANCER,target,7.145000671744345,0.03123906111564107,0.035505636565378404,53
CANCER,target,7.355000699162482,0.0298655367735521,0.036745162143874875,53
CANCER,target,7.565000726580618,0.029077803545536882,0.03668001834092033,53
CANCER,target,7.775000753998755,0.03280617677936986,0.03919357648787396,53
CANCER,target,7.9850007814168915,0.032454474779748756,0.03405995752438591,53
CANCER,target,8.19500080883503,0.03143842756147882,0.03734509926196444,53
CANCER,target,8.405000836253166,0.02899257649699282,0.03826296179381863,53
CANCER,target,8.615000863671302,0.038198870325609716,0.042374826985736885,53
CANCER,target,8.825000891089438,0.036325387917916015,0.04290247650265433,53
CANCER,target,9.035000918507574,0.04085303031501052,0.04475917093235572,53
CANCER,target,9.24500094592571,0.04017330251953973,0.045494862623374654,53
CANCER,target,9.455000973343846,0.040426413041780344,0.04710113648300157,53
CANCER,target,9.665001000761984,0.05695078762940899,0.06034639195745996,53
CANCER,target,9.87500102818012,0.05506553894263002,0.059466203943575185,53
CANCER,target,10.085001055598259,0.057969194525511095,0.06303588432631616,53
CANCER,target,10.295001083016395,0.055617550885262594,0.06185653091502124,53
CANCER,target,10.50500111043453,0.06426502425388607,0.06748425159255476,53
CANCER,target,10.715001137852667,0.0728018618198099,0.07898544056786826,53
CANCER,target,10.925001165270803,0.07544945826453976,0.08436937486928674,53
CANCER,target,11.13500119268894,0.08874561317577642,0.09509290530414775,53
CANCER,target,11.345001220107077,0.10599504050748676,0.11603516342091337,53
CANCER,target,11.555001247525214,0.10895016752517658,0.12075751693935127,53
CANCER,target,11.76500127494335,0.10651630884530397,0.12751774307474933,53
CANCER,target,11.975001302361486,0.11728508105363286,0.1415253764802213,53
CANCER,target,12.185001329779622,0.11958965634718693,0.15231131123052188,53
CANCER,target,12.39500135719776,0.15205717981269543,0.16562799067666628,53
CANCER,target,12.605001384615896,0.1416307166557368,0.16842886053495304,53
CANCER,target,12.815001412034032,0.16067906568037627,0.18789393104539895,53
CANCER,target,13.025001439452168,0.15830833518601045,0.20317204847085843,53
CANCER,target,13.235001466870306,0.18548992128504205,0.2138756224500607,53
