profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,mean_profile,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30
fpca256_10,4.912109755212441,0.005605727295058807,0.012642890679403785,-0.05128578385629059,0.06466033523863124,-0.022665466354567676,-0.10614237475292417,0.06429581280982996,-0.01653926279009256,-0.00417543821542855,0.03228100254879445,1.137978660194565,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.994141015922651,0.004052414409860136,0.013394569581097054,-0.05309062417408932,0.06264638177461876,-0.011319019783470484,-0.07565119691470783,0.02565158761686687,0.010761887157784696,0.021391149762114273,-0.03177415045177186,1.121290732169728,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.07617227663286,0.002708482824314744,0.012118780239168328,-0.047455639936484634,0.05303224991996119,-0.010429992752293076,-0.08756349483750112,0.022839926312929467,0.05142466032922542,0.013548494952587689,-0.05815807306551585,1.1094856043121402,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.15820353734307,0.002280261238929663,0.009579323587174903,-0.03867254823110875,0.0466776728610961,-0.006602170782276253,-0.10250859138795733,0.04757289853066792,-0.014090671645242832,-0.03135818658328877,-0.02620854644325025,1.1009074726103016,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.2402347980532795,0.0027903808807838606,0.01052141624586512,-0.03685397442576643,0.04173242262016857,-0.00639349171302033,-0.08887850667855651,0.05348266986255926,0.023023201933573236,0.021314971497557553,-0.07686612249928686,1.0840870953041641,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.322266058763489,0.002460734646539645,0.010725555762750628,-0.03220610281302716,0.03728000161071749,-0.01903377978500169,-0.06335848227622257,0.06118845834302062,0.026279119493862038,-0.0266656197434881,-0.06484719070372753,1.075258447096229,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.404297319473699,0.00262183548237663,0.008468115163609251,-0.030221225806364774,0.04179167428457702,-0.023287159063752932,-0.07541142306480213,0.06257107108335638,0.029966692968124473,-0.023025963221724212,-0.04861436996518499,1.0659993820609004,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.486328580183908,0.0012967971199225974,0.00878984218185918,-0.032930456937089736,0.03938683898051852,-0.031469897811213135,-0.06887421403471147,0.05469430034438954,0.044349036350733034,-0.026008395562254392,0.0033926829602454853,1.055917669813105,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.568359840894118,0.001658011785429804,0.00684884609098166,-0.030586762010150856,0.040509135389035146,-0.013984386399681518,-0.05965297486827989,0.037334502761692964,0.04442144075590922,-0.0021335392458999044,-0.015935626209063806,1.0510999102616112,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.650391101604328,0.0016938321937168758,0.008240521634753093,-0.024959753862113555,0.03513108957719662,-0.01124857567841868,-0.04598137844823107,0.07615922608002183,0.05469018837036971,-0.013090623832639283,0.01040122171563556,1.0383577252083867,,,,,,,,,,,,,,,,,,,,
