profile_encoder,scope,split_id,component,explained_variance_ratio,cumulative_explained_variance_ratio
fpca256_10,outer_fold,21,2,0.3023072277127798,0.8817849668318298
fpca256_10,outer_fold,21,3,0.03640237818882085,0.9181873450206507
fpca256_10,outer_fold,21,4,0.019647903122192095,0.9378352481428428
fpca256_10,outer_fold,21,5,0.005674252507269219,0.9435095006501121
fpca256_10,outer_fold,21,6,0.0018316607479489395,0.945341161398061
fpca256_10,outer_fold,21,7,0.00138634044650745,0.9467275018445684
fpca256_10,outer_fold,21,8,0.0011165187320564258,0.9478440205766249
fpca256_10,outer_fold,21,9,0.0010950115763834285,0.9489390321530083
fpca256_10,outer_fold,21,10,0.0009651253549549224,0.9499041575079633
fpca256_10,outer_fold,22,1,0.6321428222751281,0.6321428222751281
fpca256_10,outer_fold,22,2,0.2630338726015453,0.8951766948766734
fpca256_10,outer_fold,22,3,0.034967131389248514,0.930143826265922
fpca256_10,outer_fold,22,4,0.01877823635709084,0.9489220626230128
fpca256_10,outer_fold,22,5,0.004366314276248495,0.9532883768992613
fpca256_10,outer_fold,22,6,0.0016748616075010843,0.9549632385067623
fpca256_10,outer_fold,22,7,0.0012595818179941998,0.9562228203247566
fpca256_10,outer_fold,22,8,0.0009502886713307616,0.9571731089960873
fpca256_10,outer_fold,22,9,0.0008644644063664298,0.9580375734024538
fpca256_10,outer_fold,22,10,0.0008330081856451313,0.9588705815880989
fpca256_10,outer_fold,23,1,0.6420716369510365,0.6420716369510365
fpca256_10,outer_fold,23,2,0.25505869760736455,0.8971303345584011
fpca256_10,outer_fold,23,3,0.03429859024681625,0.9314289248052173
fpca256_10,outer_fold,23,4,0.015293904056930492,0.9467228288621479
fpca256_10,outer_fold,23,5,0.004158972317956441,0.9508818011801043
fpca256_10,outer_fold,23,6,0.0015668718272449714,0.9524486730073494
fpca256_10,outer_fold,23,7,0.0012539201013336489,0.953702593108683
fpca256_10,outer_fold,23,8,0.0009878603274464878,0.9546904534361295
fpca256_10,outer_fold,23,9,0.000944351447555034,0.9556348048836845
fpca256_10,outer_fold,23,10,0.0008849000194979632,0.9565197049031824
fpca256_10,outer_fold,24,1,0.6509115475554766,0.6509115475554766
fpca256_10,outer_fold,24,2,0.2463272794335301,0.8972388269890068
fpca256_10,outer_fold,24,3,0.033715564480423905,0.9309543914694307
fpca256_10,outer_fold,24,4,0.01725036029521707,0.9482047517646478
fpca256_10,outer_fold,24,5,0.004498401221496485,0.9527031529861443
fpca256_10,outer_fold,24,6,0.0016500543591144012,0.9543532073452586
