cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
full_npt256,fpca256_10,raw256,61,12,1,specificity,-0.5555555555555556
full_npt256,fpca256_10,raw256,62,12,2,roc_auc,0.027450980392156876
full_npt256,fpca256_10,raw256,62,12,2,sensitivity,0.2666666666666666
full_npt256,fpca256_10,raw256,62,12,2,specificity,-0.23529411764705876
full_npt256,fpca256_10,raw256,63,12,3,roc_auc,0.10064935064935066
full_npt256,fpca256_10,raw256,63,12,3,sensitivity,0.3571428571428571
full_npt256,fpca256_10,raw256,63,12,3,specificity,-0.2727272727272727
full_npt256,fpca256_10,raw256,64,12,4,roc_auc,0.13666666666666671
full_npt256,fpca256_10,raw256,64,12,4,sensitivity,0.33333333333333337
full_npt256,fpca256_10,raw256,64,12,4,specificity,-0.25
full_npt256,fpca256_10,raw256,65,13,0,roc_auc,0.18596491228070178
full_npt256,fpca256_10,raw256,65,13,0,sensitivity,0.2666666666666667
full_npt256,fpca256_10,raw256,65,13,0,specificity,-0.15789473684210525
full_npt256,fpca256_10,raw256,66,13,1,roc_auc,-0.1100000000000001
full_npt256,fpca256_10,raw256,66,13,1,sensitivity,0.06666666666666665
full_npt256,fpca256_10,raw256,66,13,1,specificity,-0.29999999999999993
full_npt256,fpca256_10,raw256,67,13,2,roc_auc,0.01041666666666674
full_npt256,fpca256_10,raw256,67,13,2,sensitivity,0.25
full_npt256,fpca256_10,raw256,67,13,2,specificity,-0.33333333333333337
full_npt256,fpca256_10,raw256,68,13,3,roc_auc,-0.010714285714285676
full_npt256,fpca256_10,raw256,68,13,3,sensitivity,0.1428571428571429
full_npt256,fpca256_10,raw256,68,13,3,specificity,-0.2
full_npt256,fpca256_10,raw256,69,13,4,roc_auc,0.0071428571428571175
full_npt256,fpca256_10,raw256,69,13,4,sensitivity,0.2142857142857142
full_npt256,fpca256_10,raw256,69,13,4,specificity,-0.30000000000000004
full_npt256,fpca256_10,raw256,70,14,0,roc_auc,-0.03508771929824572
full_npt256,fpca256_10,raw256,70,14,0,sensitivity,0.0
full_npt256,fpca256_10,raw256,70,14,0,specificity,-0.47368421052631576
full_npt256,fpca256_10,raw256,71,14,1,roc_auc,0.0
full_npt256,fpca256_10,raw256,71,14,1,sensitivity,0.2666666666666667
full_npt256,fpca256_10,raw256,71,14,1,specificity,-0.2
full_npt256,fpca256_10,raw256,72,14,2,roc_auc,0.1228070175438597
full_npt256,fpca256_10,raw256,72,14,2,sensitivity,0.6000000000000001
full_npt256,fpca256_10,raw256,72,14,2,specificity,-0.5263157894736842
full_npt256,fpca256_10,raw256,73,14,3,roc_auc,0.052631578947368474
full_npt256,fpca256_10,raw256,73,14,3,sensitivity,0.4
full_npt256,fpca256_10,raw256,73,14,3,specificity,-0.3157894736842105
full_npt256,fpca256_10,raw256,74,14,4,roc_auc,-0.15000000000000002
full_npt256,fpca256_10,raw256,74,14,4,sensitivity,0.1428571428571429
full_npt256,fpca256_10,raw256,74,14,4,specificity,-0.45000000000000007
full_npt256,fpca256_10,raw256,75,15,0,roc_auc,0.05714285714285716
full_npt256,fpca256_10,raw256,75,15,0,sensitivity,0.1333333333333333
full_npt256,fpca256_10,raw256,75,15,0,specificity,-0.23809523809523814
full_npt256,fpca256_10,raw256,76,15,1,roc_auc,0.11764705882352944
full_npt256,fpca256_10,raw256,76,15,1,sensitivity,0.2666666666666667
full_npt256,fpca256_10,raw256,76,15,1,specificity,-0.4117647058823529
full_npt256,fpca256_10,raw256,77,15,2,roc_auc,0.18245614035087732
full_npt256,fpca256_10,raw256,77,15,2,sensitivity,0.4666666666666667
