split_id,feature,full_roc_auc,lofo_roc_auc,lofo_delta_roc_auc,full_sensitivity,lofo_sensitivity,lofo_delta_sensitivity,full_specificity,lofo_specificity,lofo_delta_specificity,permutation_auc_drop
84,sk_mahalanobis1,0.5490196078431372,0.5490196078431372,0.0,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0
84,sk_meanrms2,0.5490196078431372,0.5490196078431372,0.0,0.7333333333333333,0.8,-0.06666666666666676,0.23529411764705882,0.23529411764705882,0.0,0.004575163398692794
84,sk_weightedrms2,0.5490196078431372,0.5490196078431372,0.0,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,-0.006013071895424993
84,sk_sigma_target2,0.5490196078431372,0.5529411764705882,-0.0039215686274509665,0.7333333333333333,0.8,-0.06666666666666676,0.23529411764705882,0.23529411764705882,0.0,-0.0011764705882353343
84,sk_sigma_contralateral2,0.5490196078431372,0.5450980392156862,0.0039215686274509665,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,-0.0002614379084967533
84,sk_mahalanobis2,0.5490196078431372,0.5490196078431372,0.0,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,-0.00039215686274507444
84,sk_peak14_intensity_abs_delta,0.5490196078431372,0.5490196078431372,0.0,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,-0.008758169934640625
84,sk_mean_peak_value_abs_delta,0.5490196078431372,0.5411764705882353,0.007843137254901933,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,0.000915032679738581
84,sk_wasserstein_distance_mu_tc,0.5490196078431372,0.5529411764705882,-0.0039215686274509665,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,-0.005620915032679807
84,sk_cosine_distance_full_q2,0.5490196078431372,0.5450980392156862,0.0039215686274509665,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,-0.003529411764706003
84,sk_wasserstein_distance_full_q2,0.5490196078431372,0.5333333333333333,0.015686274509803866,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,-0.0031372549019609286
85,sk_meanrms1,0.7925925925925926,0.7925925925925926,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,0.013456790123456797
85,sk_weightedrms1,0.7925925925925926,0.7851851851851852,0.007407407407407418,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,0.008395061728394992
85,sk_sigma_target1,0.7925925925925926,0.7925925925925926,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,0.00851851851851848
85,sk_sigma_contralateral1,0.7925925925925926,0.7851851851851852,0.007407407407407418,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,0.002592592592592813
85,sk_mahalanobis1,0.7925925925925926,0.7925925925925926,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,3.3306690738754696e-16
85,sk_meanrms2,0.7925925925925926,0.7925925925925926,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,0.002592592592592813
85,sk_weightedrms2,0.7925925925925926,0.7851851851851852,0.007407407407407418,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,0.016913580246913473
85,sk_sigma_target2,0.7925925925925926,0.7925925925925926,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,0.00037037037037079834
85,sk_sigma_contralateral2,0.7925925925925926,0.7925925925925926,0.0,0.8,0.8,0.0,0.4444444444444444,0.3888888888888889,0.055555555555555525,0.0004938271604939537
85,sk_mahalanobis2,0.7925925925925926,0.7925925925925926,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,3.3306690738754696e-16
85,sk_peak14_intensity_abs_delta,0.7925925925925926,0.7925925925925926,0.0,0.8,0.8,0.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.009753086419753143
