model_name,split_id,evaluation_mode,roc_auc,pr_auc,brier_score,log_loss,calibration_intercept,calibration_slope,sensitivity_target,specificity_target,balanced_accuracy_target,ppv_target,npv_target,tp_target,tn_target,fp_target,fn_target,train_patients,test_patients,train_target_cases,test_target_cases,train_cancer_target_cases,test_cancer_target_cases,threshold_youden,threshold_target,target_sensitivity,target_reached,selected_lr1_c,selected_lr2_c
aramis_target_breast_risk,40,stratified_kfold,0.7047619047619048,0.6533225705003084,0.22124198766188616,0.651299631245626,-0.18462667932628637,0.5510200196005126,0.8,0.38095238095238093,0.5904761904761905,0.48,0.7272727272727273,12,8,13,3,131,33,139,36,61,15,0.56816175526242,0.25251311508077323,0.95,True,0.1,0.3
aramis_target_breast_risk,41,stratified_kfold,0.657142857142857,0.5927267023975948,0.24682106651925992,0.7027615470901706,-0.3688373661646721,0.4322316868017344,0.9333333333333333,0.2857142857142857,0.6095238095238096,0.4827586206896552,0.8571428571428571,14,6,15,1,131,33,139,36,61,15,0.6024164288237175,0.30901511268286225,0.95,True,0.1,0.3
aramis_target_breast_risk,42,stratified_kfold,0.7052631578947368,0.6713444311822059,0.21704550620981589,0.6315088129271236,0.02912880982885479,0.6077938407978822,0.7333333333333333,0.631578947368421,0.6824561403508771,0.6111111111111112,0.75,11,12,7,4,131,33,141,34,61,15,0.5820194576000158,0.3618526158924177,0.95,True,0.1,0.3
aramis_target_breast_risk,43,stratified_kfold,0.680701754385965,0.6737103995569886,0.2313442817089544,0.6938795718845387,-0.10195912282801561,0.43563921118760746,0.8666666666666667,0.3684210526315789,0.6175438596491228,0.52,0.7777777777777778,13,7,12,2,131,33,141,34,61,15,0.4670922980433953,0.25175268757797997,0.95,True,0.1,0.3
aramis_target_breast_risk,44,stratified_kfold,0.5164473684210527,0.46324093214968853,0.31761821869153034,0.8706684286479588,-0.15285165256426417,0.12081412507188373,0.75,0.42105263157894735,0.5855263157894737,0.5217391304347826,0.6666666666666666,12,8,11,4,132,32,140,35,60,16,0.39078081446473056,0.294613027311588,0.95,True,0.1,0.3
aramis_target_breast_risk,45,stratified_kfold,0.6158730158730159,0.5796421001026264,0.25235187721164637,0.7653634902579881,-0.1603953167885565,0.24977233305035026,0.7333333333333333,0.42857142857142855,0.5809523809523809,0.4782608695652174,0.6923076923076923,11,9,12,4,131,33,139,36,61,15,0.6311674519694792,0.2783799515604904,0.95,True,0.1,0.3
aramis_target_breast_risk,46,stratified_kfold,0.62,0.48953632274404396,0.2547068751404731,0.7289062815651942,-0.2969985971036462,0.3652899825037251,0.9333333333333333,0.3,0.6166666666666667,0.5,0.8571428571428571,14,6,14,1,131,33,140,35,61,15,0.4252065138372496,0.3074203591771863,0.95,True,0.1,0.3
aramis_target_breast_risk,47,stratified_kfold,0.6480263157894737,0.6660276103438645,0.2476036678445941,0.7033233080142501,0.10998556917372132,0.44882297957770867,0.625,0.631578947368421,0.6282894736842105,0.5882352941176471,0.6666666666666666,10,12,7,6,131,33,140,35,60,16,0.37068287728321353,0.34461175794321225,0.95,True,0.1,0.3
aramis_target_breast_risk,48,stratified_kfold,0.6070175438596491,0.5356000549370115,0.2712963371066143,0.7710760553275582,-0.1372450331713632,0.25217958154849274,0.6666666666666666,0.3684210526315789,0.5175438596491228,0.45454545454545453,0.5833333333333334,10,7,12,5,131,33,141,34,61,15,0.6355290446130213,0.2853896574043236,0.95,True,0.1,0.3
aramis_target_breast_risk,49,stratified_kfold,0.7133333333333334,0.7176964326809527,0.26317804672982714,0.747292923172536,-0.7822497231257306,0.6194562561991769,0.9333333333333333,0.2,0.5666666666666667,0.4666666666666667,0.8,14,4,16,1,132,32,140,35,61,15,0.6304797109214244,0.30785023335792344,0.95,True,0.1,0.3
aramis_target_breast_risk,50,stratified_kfold,0.534375,0.5263861427137946,0.3126393529230325,0.8916595064922682,-0.2556961791260278,0.12060527377593663,0.875,0.35,0.6125,0.5185185185185185,0.7777777777777778,14,7,13,2,131,33,139,36,60,16,0.5323012559178635,0.32675188475356004,0.95,True,0.1,0.3
aramis_target_breast_risk,51,stratified_kfold,0.5733333333333334,0.4696394470113934,0.2890239262833593,0.7997833620704553,-0.22688332777297046,0.18293829077530505,0.8,0.4,0.6000000000000001,0.5,0.7272727272727273,12,8,12,3,131,33,140,35,61,15,0.5428764019672331,0.2576717194975532,0.95,True,0.1,0.3
aramis_target_breast_risk,52,stratified_kfold,0.6952380952380952,0.5978922529902921,0.234929405255871,0.675345258589203,-0.39850288108332416,0.5397951772616854,0.8666666666666667,0.3333333333333333,0.6,0.48148148148148145,0.7777777777777778,13,7,14,2,131,33,139,36,61,15,0.36736766725959724,0.3129314589185174,0.95,True,0.1,0.3
aramis_target_breast_risk,53,stratified_kfold,0.7148148148148148,0.7715271096472431,0.2119593546610205,0.6575068026486883,0.2325889241642315,0.5640070186832755,0.7333333333333333,0.4444444444444444,0.5888888888888888,0.5238095238095238,0.6666666666666666,11,8,10,4,131,33,142,33,61,15,0.5791302356034701,0.23976986044860604,0.95,True,0.1,0.3
aramis_target_breast_risk,54,stratified_kfold,0.7,0.6366394441302871,0.239148668981782,0.6877761952524621,-0.42847603963261555,0.5136241954073701,0.8666666666666667,0.4,0.6333333333333333,0.52,0.8,13,8,12,2,132,32,140,35,61,15,0.2923698617982167,0.3130726434388935,0.95,True,0.1,0.3
aramis_target_breast_risk,55,stratified_kfold,0.7508771929824561,0.6388331646367721,0.20763609008980388,0.6310611463776029,-0.14664042845997882,0.6641508450301639,0.9333333333333333,0.3684210526315789,0.6508771929824562,0.5384615384615384,0.875,14,7,12,1,131,33,141,34,61,15,0.5039773213470856,0.2670315811740133,0.95,True,0.1,0.3
aramis_target_breast_risk,56,stratified_kfold,0.7859649122807019,0.7773690879776072,0.19447392005246084,0.5665544971608752,0.07083666590325832,0.7350697773918184,0.8,0.631578947368421,0.7157894736842105,0.631578947368421,0.8,12,12,7,3,131,33,141,34,61,15,0.4783864353193568,0.32023423593415723,0.95,True,0.1,0.3
