label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
BENIGN,target,17.85500207006931,0.07782593631673526,0.09891341917138888,70
BENIGN,target,18.065002097487447,0.07688613516605432,0.10229090662172835,70
BENIGN,target,18.275002124905583,0.09346320722254015,0.11178196257144647,70
BENIGN,target,18.485002152323723,0.09281969244312516,0.11489811642123916,70
BENIGN,target,18.695002179741856,0.08872140452809921,0.11391160215643344,70
BENIGN,target,18.905002207159995,0.09300762123055145,0.11898778468124364,70
BENIGN,target,19.115002234578128,0.08085197753064086,0.12372586706392606,70
BENIGN,target,19.325002261996268,0.08695594487378552,0.12260335751483234,70
BENIGN,target,19.5350022894144,0.09170646568177124,0.12771696838483715,70
BENIGN,target,19.74500231683254,0.11100569415729736,0.1345316106715037,70
BENIGN,target,19.955002344250673,0.09947513426873975,0.13413928669249683,70
BENIGN,target,20.165002371668812,0.10019363300865299,0.13430634663315996,70
BENIGN,target,20.375002399086952,0.09251006871484693,0.13283800293054948,70
BENIGN,target,20.585002426505085,0.10848521435361608,0.14007769561210437,70
BENIGN,target,20.795002453923225,0.10165830947088411,0.1433052624379271,70
BENIGN,target,21.005002481341357,0.1003594411922569,0.13551393358282787,70
BENIGN,target,21.215002508759497,0.103819513816931,0.13871877776371186,70
BENIGN,target,21.42500253617763,0.10239682294676172,0.14178269276838842,70
BENIGN,target,21.63500256359577,0.10009364175002711,0.13526475783341307,70
BENIGN,target,21.845002591013902,0.10486573594472207,0.13294795084054783,70
BENIGN,target,22.05500261843204,0.08258847019426532,0.12795921765637094,70
BENIGN,target,22.265002645850174,0.09037596208908028,0.13150750237522882,70
BENIGN,target,22.475002673268314,0.07921999050195187,0.12374507471203207,70
BENIGN,target,22.685002700686454,0.0927643909082734,0.1261891475426724,70
BENIGN,target,22.89500272810459,0.0943403636015834,0.12817396263773606,70
CANCER,contralateral,2.105000013709068,0.07263707620691304,0.07926324383723597,60
CANCER,contralateral,2.3150000411272047,0.07807482512254839,0.08335387715374984,60
CANCER,contralateral,2.5250000685453413,0.08597411747336733,0.08938800808876499,60
CANCER,contralateral,2.7350000959634775,0.0814458879104617,0.08614028254188622,60
CANCER,contralateral,2.9450001233816145,0.08642893294975469,0.08308798899429998,60
CANCER,contralateral,3.1550001507997507,0.09552651946104408,0.08980653526641273,60
CANCER,contralateral,3.3650001782178873,0.06601616984712061,0.07248134310991525,60
CANCER,contralateral,3.575000205636024,0.06539208071481581,0.07171317264084813,60
CANCER,contralateral,3.7850002330541606,0.05608798835036081,0.06168460212068297,60
CANCER,contralateral,3.995000260472297,0.05154522281277692,0.055356120661075654,60
CANCER,contralateral,4.205000287890433,0.0495498041894081,0.05517066944739481,60
CANCER,contralateral,4.41500031530857,0.051790560502801716,0.05092420724979281,60
CANCER,contralateral,4.625000342726707,0.049261579268000656,0.053511899535536527,60
CANCER,contralateral,4.835000370144844,0.038610269247625145,0.04326654567341127,60
CANCER,contralateral,5.04500039756298,0.03812276825897804,0.04670743612248214,60
CANCER,contralateral,5.255000424981116,0.040666052281880485,0.042259193145434096,60
CANCER,contralateral,5.465000452399253,0.03481706181052856,0.03751236148503841,60
CANCER,contralateral,5.67500047981739,0.029964926972675904,0.03342824574835321,60
CANCER,contralateral,5.885000507235526,0.025426439901951484,0.03275013664625522,60
CANCER,contralateral,6.095000534653662,0.026936976262622044,0.031291470159318636,60
CANCER,contralateral,6.3050005620717995,0.02854800746201374,0.03132450866117951,60
CANCER,contralateral,6.515000589489936,0.02901406890784209,0.03302163868347949,60
CANCER,contralateral,6.725000616908073,0.01328604437542376,0.015449528913949484,60
CANCER,contralateral,6.935000644326209,0.013286044375423713,0.015449528913949484,60
CANCER,contralateral,7.145000671744345,0.028212049197499603,0.03251082476387373,60
CANCER,contralateral,7.355000699162482,0.027694420646709572,0.03600686054987212,60
CANCER,contralateral,7.565000726580618,0.02905646966664935,0.03316813507324761,60
CANCER,contralateral,7.775000753998755,0.028428292240252916,0.032438801294381245,60
CANCER,contralateral,7.9850007814168915,0.03005661265182908,0.033173169838289385,60
CANCER,contralateral,8.19500080883503,0.03373206229111067,0.03654079885126297,60
CANCER,contralateral,8.405000836253166,0.03850929727070797,0.03979818426202903,60
