model_name,ablation,split_id,threshold_provenance,threshold_sample_count,threshold_cancer_cases,threshold_benign_cases,test_patients,test_target_cases,test_cancer_cases,test_benign_cases,lr1_c,current_lr2_c,threshold_youden,threshold_target,target_sensitivity,target_reached,roc_auc,pr_auc,sensitivity,specificity,balanced_accuracy,ppv,npv,brier_score,log_loss,calibration_intercept,calibration_slope,true_positives,true_negatives,false_positives,false_negatives,profile_c,age_c,symmetry_c
current_product_exact_legacy,current_product_exact_legacy,9,legacy_outer_train_fitted_lr1_fitted_lr2_scores,142,61,81,32,33,15,18,0.1,0.3,0.5239274423311059,0.3530824867412838,0.95,True,0.6296296296296297,0.6509578145489969,0.5333333333333333,0.6111111111111112,0.5722222222222222,0.5333333333333333,0.6111111111111112,0.2561366581980477,0.7357957925004314,-0.026446484306812176,0.3587580923838977,8,11,7,7,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,9,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,142,61,81,32,33,15,18,0.1,0.3,0.48011302898839797,0.2868944574167531,0.95,True,0.7185185185185187,0.6836258631098673,0.9333333333333333,0.05555555555555555,0.49444444444444446,0.45161290322580644,0.5,0.22901218945392635,0.6678677886217306,-0.18511868430517242,0.6226602999293585,14,1,17,1,,,
recalibrated_joint_additive,calibrated_profile,9,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,32,33,15,18,0.1,,0.4618229683567021,0.3214890680456261,0.95,True,0.5592592592592593,0.5595055808389142,0.9333333333333333,0.2222222222222222,0.5777777777777777,0.5,0.8,0.2413169313491092,0.6733957954381865,0.1516094920726137,0.9777110408136319,14,4,14,1,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,9,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,32,33,15,18,0.1,,0.36105070230497105,0.2758750117376907,0.95,True,0.6703703703703704,0.7043926781087955,0.7333333333333333,0.05555555555555555,0.39444444444444443,0.39285714285714285,0.2,0.22621291209182076,0.6540087379697053,0.061965332357935464,0.7669956388783526,11,1,17,4,0.1,1.0,0.1
recalibrated_joint_additive,profile_symmetry,9,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,32,33,15,18,0.1,,0.4606163073024641,0.28111546958154154,0.95,True,0.5666666666666667,0.5631708045041378,1.0,0.16666666666666666,0.5833333333333334,0.5,1.0,0.242315426634867,0.6746763972710524,0.10551157425028715,0.8020638577539955,15,3,15,0,0.03,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,9,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,32,33,15,18,0.1,,0.3557312208415111,0.2714223842342274,0.95,True,0.6629629629629631,0.6981893492738876,0.7333333333333333,0.05555555555555555,0.39444444444444443,0.39285714285714285,0.2,0.22625034465123725,0.6548144005218199,0.05615998630781841,0.7479177859100002,11,1,17,4,0.1,3.0,0.001
current_product_exact_legacy,current_product_exact_legacy,10,legacy_outer_train_fitted_lr1_fitted_lr2_scores,139,61,78,33,36,15,21,0.1,0.3,0.4159192234034519,0.19058367390893782,0.95,True,0.6476190476190476,0.6218953578962068,0.8,0.14285714285714285,0.4714285714285714,0.4,0.5,0.24835286445696758,0.699868301597787,-0.34257098551810655,0.4522286158383992,12,3,18,3,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,10,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,139,61,78,33,36,15,21,0.1,0.3,0.43650498963755363,0.31534558545028674,0.95,True,0.6730158730158731,0.6026012506012506,0.9333333333333333,0.14285714285714285,0.5380952380952381,0.4375,0.75,0.24070718904516525,0.6751959255611955,-0.4663007503890942,0.847026567694585,14,3,18,1,,,
recalibrated_joint_additive,calibrated_profile,10,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.44230768046641733,0.36217215887536597,0.95,True,0.6444444444444445,0.5901067859645708,0.9333333333333333,0.09523809523809523,0.5142857142857142,0.42424242424242425,0.6666666666666666,0.23552490125596837,0.6636625398973766,0.37432791912082647,2.6862834266540827,14,2,19,1,3.0,0.1,0.1
recalibrated_joint_additive,profile_age,10,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.37929788997932284,0.25680286205967773,0.95,True,0.6253968253968254,0.6484733910370583,0.9333333333333333,0.09523809523809523,0.5142857142857142,0.42424242424242425,0.6666666666666666,0.22480492798764193,0.640241053109093,-0.06419888631191001,1.0647253102502485,14,2,19,1,3.0,0.3,0.1
recalibrated_joint_additive,profile_symmetry,10,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.44321008343643137,0.3644098818240745,0.95,True,0.6412698412698413,0.5885194843772692,0.9333333333333333,0.09523809523809523,0.5142857142857142,0.42424242424242425,0.6666666666666666,0.23563337653816652,0.6639000616978414,0.36466871451698585,2.682240231308399,14,2,19,1,3.0,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,10,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.38531048424762376,0.25538622567860897,0.95,True,0.6285714285714286,0.6506711932348604,0.9333333333333333,0.09523809523809523,0.5142857142857142,0.42424242424242425,0.6666666666666666,0.2249349875426806,0.6405131113984345,-0.06981491406173554,1.0678644435937348,14,2,19,1,3.0,0.3,0.001
current_product_exact_legacy,current_product_exact_legacy,11,legacy_outer_train_fitted_lr1_fitted_lr2_scores,139,61,78,33,36,15,21,0.1,0.3,0.49441847931616356,0.30950875106434256,0.95,True,0.6031746031746031,0.524006031611343,0.7333333333333333,0.23809523809523808,0.48571428571428565,0.4074074074074074,0.5555555555555556,0.26738579746302943,0.7648017932324722,-0.3091363805839272,0.2563689169155662,11,5,16,4,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,11,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,139,61,78,33,36,15,21,0.1,0.3,0.46180851205238815,0.30689231038806863,0.95,True,0.6412698412698413,0.529870858751933,0.9333333333333333,0.19047619047619047,0.5619047619047619,0.45161290322580644,0.8,0.23367998302636936,0.6595747072017464,-0.3162862313789267,0.7598263446455783,14,4,17,1,,,
recalibrated_joint_additive,calibrated_profile,11,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.4351955239327151,0.28249100007783534,0.95,True,0.5714285714285715,0.5427734883583585,0.9333333333333333,0.047619047619047616,0.4904761904761905,0.4117647058823529,0.5,0.240411312729891,0.6740842958977256,-0.1980840856718814,0.7223226977101583,14,1,20,1,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,11,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.3532423662989961,0.2407460364953726,0.95,True,0.6571428571428573,0.585040675273941,0.9333333333333333,0.09523809523809523,0.5142857142857142,0.42424242424242425,0.6666666666666666,0.22541526234934237,0.640333024881746,-0.143006822561795,0.8355334732608892,14,2,19,1,0.1,0.3,0.1
recalibrated_joint_additive,profile_symmetry,11,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.4561070528456175,0.2587000365850255,0.95,True,0.526984126984127,0.4934567148537737,0.9333333333333333,0.047619047619047616,0.4904761904761905,0.4117647058823529,0.5,0.256558198685489,0.7131025333659795,-0.35136482387354073,-0.06835069444130523,14,1,20,1,0.03,0.1,0.03
recalibrated_joint_additive,profile_age_symmetry,11,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.3386517353213847,0.1962124149104475,0.95,True,0.6253968253968254,0.5345641785040761,1.0,0.09523809523809523,0.5476190476190477,0.4411764705882353,1.0,0.2327352702417067,0.6571652862849425,-0.17791323929476152,0.6664447283892332,15,2,19,0,0.03,0.3,0.03
current_product_exact_legacy,current_product_exact_legacy,12,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,60,80,33,35,16,19,0.1,0.3,0.7079201812620183,0.2748700232374012,0.95,True,0.7039473684210525,0.6896870797834954,0.8125,0.42105263157894735,0.6167763157894737,0.5416666666666666,0.7272727272727273,0.2232314475181285,0.6531550251767899,-0.14068809298571386,0.5299177881571757,13,8,11,3,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,12,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,60,80,33,35,16,19,0.1,0.3,0.4862538828708892,0.21335326986140735,0.95,True,0.8092105263157895,0.8006411765264321,1.0,0.15789473684210525,0.5789473684210527,0.5,1.0,0.18833259505376324,0.5607184828195174,0.14032679016335425,2.283907060730368,16,3,16,0,,,
recalibrated_joint_additive,calibrated_profile,12,outer_train_full_chain_lr1_oof_meta_oof_scores,140,60,80,33,35,16,19,0.1,,0.44732903412193153,0.2749193339877665,0.95,True,0.6578947368421053,0.594263202422127,1.0,0.10526315789473684,0.5526315789473684,0.48484848484848486,1.0,0.2353871927917915,0.6625814724031234,0.024664668166536542,1.0444374724616794,16,2,17,0,0.03,0.1,0.1
recalibrated_joint_additive,profile_age,12,outer_train_full_chain_lr1_oof_meta_oof_scores,140,60,80,33,35,16,19,0.1,,0.5061614543146788,0.23206748635206736,0.95,True,0.8190789473684211,0.8019202274254478,1.0,0.3157894736842105,0.6578947368421053,0.5517241379310345,1.0,0.18705538981221023,0.5551352331134425,0.2831320486500578,2.0412291476449487,16,6,13,0,0.1,0.3,0.1
recalibrated_joint_additive,profile_symmetry,12,outer_train_full_chain_lr1_oof_meta_oof_scores,140,60,80,33,35,16,19,0.1,,0.45659280266369323,0.3023064846903337,0.95,True,0.6546052631578948,0.5959542197381443,1.0,0.10526315789473684,0.5526315789473684,0.48484848484848486,1.0,0.23544063113465202,0.6627192085294832,0.026944874181981826,1.0434370828854465,16,2,17,0,0.03,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,12,outer_train_full_chain_lr1_oof_meta_oof_scores,140,60,80,33,35,16,19,0.1,,0.5339929408256626,0.20522282736400077,0.95,True,0.8223684210526316,0.8053542933595137,1.0,0.3157894736842105,0.6578947368421053,0.5517241379310345,1.0,0.18376471468494687,0.5468394256768702,0.27696262442819775,1.9611769746674717,16,6,13,0,0.1,3.0,0.001
current_product_exact_legacy,current_product_exact_legacy,13,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,61,79,33,35,15,20,0.1,0.3,0.5801136651546328,0.3299138308363954,0.95,True,0.6266666666666667,0.6339976912483958,0.8,0.4,0.6000000000000001,0.5,0.7272727272727273,0.2535859822801889,0.713066716402791,-0.2232046992030961,0.393983557239429,12,8,12,3,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,13,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,61,79,33,35,15,20,0.1,0.3,0.3999905315040872,0.33105274211099445,0.95,True,0.66,0.6100538208753529,0.9333333333333333,0.35,0.6416666666666666,0.5185185185185185,0.875,0.2243074556897318,0.6333767907519613,-0.29525637423144124,0.8652035668894855,14,7,13,1,,,
recalibrated_joint_additive,calibrated_profile,13,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.3721972082201094,0.25061757867706924,0.95,True,0.5900000000000001,0.5662618528893039,0.8666666666666667,0.1,0.48333333333333334,0.41935483870967744,0.5,0.24582825641384953,0.6942483477887635,-0.17399462504815036,0.36189360449696634,13,2,18,2,0.001,0.1,0.1
recalibrated_joint_additive,profile_age,13,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.37252823775328436,0.23002121976027415,0.95,True,0.67,0.6485084033613445,0.8666666666666667,0.25,0.5583333333333333,0.4642857142857143,0.7142857142857143,0.2266737482400443,0.6494675403847903,-0.10473002041723159,0.6376628463569458,13,5,15,2,0.1,3.0,0.1
recalibrated_joint_additive,profile_symmetry,13,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.4073762970468776,0.28137238751032323,0.95,True,0.5566666666666668,0.5514051125957843,0.8666666666666667,0.2,0.5333333333333333,0.4482758620689655,0.6666666666666666,0.24133718900450582,0.6758991072346177,-0.1146748016185939,0.5951390341696597,13,4,16,2,0.001,0.1,0.1
recalibrated_joint_additive,profile_age_symmetry,13,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.40028724122313164,0.253037997554327,0.95,True,0.6833333333333333,0.6571168916999087,0.8666666666666667,0.35,0.6083333333333334,0.5,0.7777777777777778,0.22247823576089046,0.6377044294443055,-0.08961224249430125,0.6847656332304877,13,7,13,2,0.03,3.0,0.1
current_product_exact_legacy,current_product_exact_legacy,14,legacy_outer_train_fitted_lr1_fitted_lr2_scores,142,61,81,32,33,15,18,0.1,0.3,0.49974503358778316,0.24110173442690422,0.95,True,0.6703703703703704,0.5917168893484683,0.9333333333333333,0.3333333333333333,0.6333333333333333,0.5384615384615384,0.8571428571428571,0.2333309589195999,0.6581654913344892,-0.16018559046700692,0.5612224905515371,14,6,12,1,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,14,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,142,61,81,32,33,15,18,0.1,0.3,0.4904110984887234,0.2965237831745425,0.95,True,0.7148148148148148,0.6598335017887703,1.0,0.2222222222222222,0.6111111111111112,0.5172413793103449,1.0,0.22637974744089087,0.650914004829794,-0.24383583196324946,0.7628001957003494,15,4,14,0,,,
recalibrated_joint_additive,calibrated_profile,14,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,32,33,15,18,0.1,,0.47862411858300585,0.2762307779183425,0.95,True,0.6148148148148148,0.5091577383968688,1.0,0.1111111111111111,0.5555555555555556,0.4838709677419355,1.0,0.23959619341362037,0.6684893443519611,0.1465421086145647,1.086979599441581,15,2,16,0,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,14,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,32,33,15,18,0.1,,0.36984944690133187,0.2532828194248121,0.95,True,0.6555555555555556,0.6158523471218571,0.9333333333333333,0.2222222222222222,0.5777777777777777,0.5,0.8,0.23613638039334442,0.6660591683471377,-0.07896852072744907,0.6262468858918069,14,4,14,1,1.0,1.0,0.1
recalibrated_joint_additive,profile_symmetry,14,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,32,33,15,18,0.1,,0.4786567993091074,0.27687877671081396,0.95,True,0.6148148148148148,0.5091577383968688,1.0,0.1111111111111111,0.5555555555555556,0.4838709677419355,1.0,0.23949397323033625,0.6683093064821344,0.14461882596092582,1.0884967889277128,15,2,16,0,0.1,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,14,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,32,33,15,18,0.1,,0.371762551009214,0.2540359610552854,0.95,True,0.6555555555555556,0.6158523471218571,0.9333333333333333,0.2222222222222222,0.5777777777777777,0.5,0.8,0.23588154891294733,0.6655643095444029,-0.07769325708512007,0.6286605278920474,14,4,14,1,1.0,1.0,0.001
current_product_exact_legacy,current_product_exact_legacy,15,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,61,79,33,35,15,20,0.1,0.3,0.5998303431393138,0.2834346784518755,0.95,True,0.6,0.4769096885608753,0.8,0.5,0.65,0.5454545454545454,0.7692307692307693,0.26444267624437395,0.7483798049635949,-0.1531395332594097,0.30355172805238795,12,10,10,3,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,15,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,61,79,33,35,15,20,0.1,0.3,0.5539951823581339,0.2119883401201739,0.95,True,0.7266666666666666,0.6305382054278489,1.0,0.1,0.55,0.45454545454545453,1.0,0.21011567279680504,0.6068390944746831,-0.14471441001816845,1.1970863231890712,15,2,18,0,,,
recalibrated_joint_additive,calibrated_profile,15,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.4811378459981664,0.28608870319738106,0.95,True,0.5,0.41589076461702873,1.0,0.15,0.575,0.46875,1.0,0.254546373177094,0.7003121611349794,-0.24338357520185866,0.14403107824521097,15,3,17,0,0.03,0.1,0.1
recalibrated_joint_additive,profile_age,15,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.48492210194159624,0.2363540338656826,0.95,True,0.71,0.6186483240796966,1.0,0.25,0.625,0.5,1.0,0.21588342675607503,0.6181508374638561,0.09620458706430073,1.0963364514010077,15,5,15,0,0.1,0.3,0.1
recalibrated_joint_additive,profile_symmetry,15,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.47254476201824813,0.3099760466046255,0.95,True,0.5,0.41589076461702873,0.9333333333333333,0.2,0.5666666666666667,0.4666666666666667,0.8,0.25279410092189875,0.6969436879029558,-0.24150494717704263,0.15221052392653067,14,4,16,1,0.1,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,15,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.5142600557121106,0.2345927140900082,0.95,True,0.7066666666666666,0.614018694450067,1.0,0.25,0.625,0.5,1.0,0.2159213736991606,0.6181146327999674,0.10223607077281346,1.1012146857376433,15,5,15,0,0.1,0.3,0.001
current_product_exact_legacy,current_product_exact_legacy,16,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,61,79,33,35,15,20,0.1,0.3,0.5629531849566635,0.2954346492475438,0.95,True,0.7333333333333333,0.7086980274627334,0.8,0.55,0.675,0.5714285714285714,0.7857142857142857,0.2147942297827225,0.6436437565597948,0.0124529051086282,0.5627479091103637,12,11,9,3,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,16,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,61,79,33,35,15,20,0.1,0.3,0.433138946306806,0.33215159803074173,0.95,True,0.49,0.47445974839943295,0.6666666666666666,0.2,0.43333333333333335,0.38461538461538464,0.4444444444444444,0.2804141055262889,0.7693548391480524,-0.31072332002772135,-0.12549584745078693,10,4,16,5,,,
recalibrated_joint_additive,calibrated_profile,16,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.42990651707240024,0.3341326308308879,0.95,True,0.7266666666666667,0.646287389791226,1.0,0.0,0.5,0.42857142857142855,,0.24494893271900614,0.6830118983753466,-0.2696131911022694,0.06971569121408178,15,0,20,0,3.0,0.1,0.1
recalibrated_joint_additive,profile_age,16,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.35996418190298707,0.2700126458345751,0.95,True,0.5399999999999999,0.5342168558920477,0.7333333333333333,0.25,0.49166666666666664,0.4230769230769231,0.5555555555555556,0.25993247915505463,0.7238649590670715,-0.21766556129629158,0.1606377566600884,11,5,15,4,3.0,0.3,0.1
recalibrated_joint_additive,profile_symmetry,16,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.429219376934543,0.33257279157633296,0.95,True,0.46,0.4687357339939399,1.0,0.0,0.5,0.42857142857142855,,0.24518766998323893,0.6834981100881938,-9.931516359910376,-37.41018804701366,15,0,20,0,3.0,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,16,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.3595297306393707,0.2691888366158908,0.95,True,0.52,0.5273138527085396,0.7333333333333333,0.2,0.4666666666666667,0.4074074074074074,0.5,0.2598084076181916,0.7235825284025978,-0.21666191172234808,0.16291624706163751,11,4,16,4,3.0,0.3,0.001
current_product_exact_legacy,current_product_exact_legacy,17,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,60,80,33,35,16,19,0.1,0.3,0.4389667973325892,0.26532945344981845,0.95,True,0.631578947368421,0.6766346615423059,0.6875,0.3157894736842105,0.5016447368421053,0.4583333333333333,0.5454545454545454,0.2875789167547611,0.797669359637924,-0.15244328963230266,0.28889593469627856,11,6,13,5,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,17,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,60,80,33,35,16,19,0.1,0.3,0.5588062681648216,0.23438437775634163,0.95,True,0.680921052631579,0.6200065938038152,1.0,0.21052631578947367,0.6052631578947368,0.5161290322580645,1.0,0.2299444718833337,0.6580195100082649,-0.22023627640745397,0.641518154499687,16,4,15,0,,,
recalibrated_joint_additive,calibrated_profile,17,outer_train_full_chain_lr1_oof_meta_oof_scores,140,60,80,33,35,16,19,0.1,,0.40727806432186464,0.3167068913977049,0.95,True,0.5855263157894737,0.5744036418330772,0.8125,0.15789473684210525,0.48519736842105265,0.4482758620689655,0.5,0.23942645035477617,0.6706147249328485,0.07551564094634679,0.8628939757560472,13,3,16,3,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,17,outer_train_full_chain_lr1_oof_meta_oof_scores,140,60,80,33,35,16,19,0.1,,0.38111167853583094,0.2248762591290866,0.95,True,0.6611842105263158,0.6032965478008581,0.875,0.2631578947368421,0.569078947368421,0.5,0.7142857142857143,0.23077708614290274,0.6517251712049783,-0.04540538096752022,0.6533803361327744,14,5,14,2,0.3,1.0,0.1
recalibrated_joint_additive,profile_symmetry,17,outer_train_full_chain_lr1_oof_meta_oof_scores,140,60,80,33,35,16,19,0.1,,0.3538022685765881,0.2900924034257675,0.95,True,0.5789473684210527,0.5723320170640841,0.9375,0.15789473684210525,0.5476973684210527,0.4838709677419355,0.75,0.2413507841421376,0.6744533217445197,0.03729489751388599,0.7230613384544033,15,3,16,1,0.03,0.1,0.003
recalibrated_joint_additive,profile_age_symmetry,17,outer_train_full_chain_lr1_oof_meta_oof_scores,140,60,80,33,35,16,19,0.1,,0.3861012885656829,0.2270123245268339,0.95,True,0.6578947368421053,0.6015378897922001,0.875,0.2631578947368421,0.569078947368421,0.5,0.7142857142857143,0.23095614470768053,0.6520274808435658,-0.04556865727169975,0.6513327584898901,14,5,14,2,0.3,1.0,0.001
current_product_exact_legacy,current_product_exact_legacy,18,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,61,79,33,35,15,20,0.1,0.3,0.5087443219989516,0.23738790971914633,0.95,True,0.6733333333333333,0.6312808881515974,1.0,0.25,0.625,0.5,1.0,0.2305012434034112,0.6431762462230696,-0.4161129151574038,0.6784539504855603,15,5,15,0,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,18,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,61,79,33,35,15,20,0.1,0.3,0.46681472876788777,0.18561060034839863,0.95,True,0.7333333333333334,0.6134927931831956,1.0,0.2,0.6,0.4838709677419355,1.0,0.20509833469412625,0.5937616577103378,-0.3745919117401388,1.507593999479395,15,4,16,0,,,
recalibrated_joint_additive,calibrated_profile,18,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.4380953229254285,0.3568529642712261,0.95,True,0.6433333333333333,0.5267074485845101,1.0,0.25,0.625,0.5,1.0,0.2315214772074493,0.6546623403149977,0.13515038030838028,2.041420010641786,15,5,15,0,3.0,0.1,0.1
recalibrated_joint_additive,profile_age,18,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.3968101533983191,0.22331336113942313,0.95,True,0.8133333333333334,0.7489983164983165,1.0,0.2,0.6,0.4838709677419355,1.0,0.1920243324516456,0.5669032450404,0.14874971549684537,2.687892910483504,15,4,16,0,3.0,0.3,0.1
recalibrated_joint_additive,profile_symmetry,18,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.43800203572251567,0.34762137729425974,0.95,True,0.63,0.519291173692487,1.0,0.25,0.625,0.5,1.0,0.23174333568569158,0.6551200701514455,0.13100261029246973,2.025470278492705,15,5,15,0,3.0,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,18,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.3888462271634311,0.2257946527416847,0.95,True,0.8066666666666666,0.7495386630912946,1.0,0.2,0.6,0.4838709677419355,1.0,0.19254052955340417,0.5678849511665326,0.13825906115487702,2.6617164938575133,15,4,16,0,3.0,0.3,0.001
current_product_exact_legacy,current_product_exact_legacy,19,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,61,79,32,35,15,20,0.1,0.3,0.6178562982242105,0.29976020789672225,0.95,True,0.6366666666666667,0.6672366011181801,0.7333333333333333,0.45,0.5916666666666667,0.5,0.6923076923076923,0.2635910960845811,0.7611476336393118,-0.35953727529927004,0.35161978816357525,11,9,11,4,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,19,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,61,79,32,35,15,20,0.1,0.3,0.4556061830028873,0.2748464838825082,0.95,True,0.7566666666666667,0.7513538504917814,1.0,0.1,0.55,0.45454545454545453,1.0,0.2092227390947306,0.6035343200002253,-0.5182089588086358,1.501465089679997,15,2,18,0,,,
recalibrated_joint_additive,calibrated_profile,19,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,32,35,15,20,0.1,,0.44641936210639255,0.3038069337967729,0.95,True,0.5933333333333334,0.5910037701949467,0.8,0.1,0.45,0.4,0.4,0.24237407637458433,0.6812204477189752,-0.19892891520292996,0.5423944715414023,12,2,18,3,0.03,0.1,0.1
recalibrated_joint_additive,profile_age,19,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,32,35,15,20,0.1,,0.37605549817544504,0.2373299120571407,0.95,True,0.71,0.7059396202925614,0.9333333333333333,0.15,0.5416666666666666,0.45161290322580644,0.75,0.21101084742434895,0.6112924006226598,-0.17294381081261118,1.068898748995871,14,3,17,1,0.1,1.0,0.1
recalibrated_joint_additive,profile_symmetry,19,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,32,35,15,20,0.1,,0.4454954211075468,0.3062560755701211,0.95,True,0.6033333333333334,0.5986716578628343,0.8,0.1,0.45,0.4,0.4,0.24214699368444345,0.680661233296436,-0.19741038909287753,0.550372553222335,12,2,18,3,0.03,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,19,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,32,35,15,20,0.1,,0.37949504545886276,0.2135080507081815,0.95,True,0.7033333333333334,0.6912225817614812,0.9333333333333333,0.1,0.5166666666666667,0.4375,0.6666666666666666,0.21358599211787896,0.6174653464470571,-0.1975053714235996,0.9341998498237528,14,2,18,1,0.03,3.0,0.001
current_product_exact_legacy,current_product_exact_legacy,20,legacy_outer_train_fitted_lr1_fitted_lr2_scores,141,61,80,33,34,15,19,0.1,0.3,0.4323259371731498,0.346688433834203,0.95,True,0.6877192982456141,0.6996877142465378,0.8,0.47368421052631576,0.6368421052631579,0.5454545454545454,0.75,0.23475924554638306,0.7738540551511048,-0.185699507768836,0.2942604171209098,12,9,10,3,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,20,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,141,61,80,33,34,15,19,0.1,0.3,0.4505228146529942,0.3492342854804873,0.95,True,0.5473684210526316,0.5298717694562097,0.7333333333333333,0.3157894736842105,0.5245614035087719,0.4583333333333333,0.6,0.2912642385011951,0.8749774106093665,-0.25338832545956025,-0.10128424518147486,11,6,13,4,,,
recalibrated_joint_additive,calibrated_profile,20,outer_train_full_chain_lr1_oof_meta_oof_scores,141,61,80,33,34,15,19,0.1,,0.43809511559635345,0.38528910128198884,0.95,True,0.7614035087719299,0.7528474647959318,1.0,0.10526315789473684,0.5526315789473684,0.46875,1.0,0.23355647544510966,0.6596566815684665,1.898095495736049,8.890857540347254,15,2,17,0,1.0,0.1,0.1
