ablation,selection_step,candidate_c,profile_c,age_c,symmetry_c,roc_auc,pr_auc,sensitivity,specificity,balanced_accuracy,ppv,npv,brier_score,log_loss,calibration_intercept,calibration_slope,selected,selected_at_grid_boundary,outer_split_id,selection_scope
profile_age,age_c,0.001,0.3,0.001,0.1,0.5642249429342188,0.4743290833799808,0.22950819672131148,0.8481012658227848,0.5388047312720481,0.5384615384615384,0.5877192982456141,0.24258936068831893,0.6777567625099362,-0.048192504751222394,0.8131366588974646,False,False,31,outer_train_nested_full_chain
profile_age,age_c,0.003,0.3,0.003,0.1,0.5799958497613612,0.488108375595115,0.22950819672131148,0.8481012658227848,0.5388047312720481,0.5384615384615384,0.5877192982456141,0.2404866317071282,0.6733697939901032,-0.0014621710751217603,0.9988295172759009,False,False,31,outer_train_nested_full_chain
profile_age,age_c,0.01,0.3,0.01,0.1,0.6252334509234281,0.5295048108042744,0.2459016393442623,0.8354430379746836,0.540672338659473,0.5357142857142857,0.5892857142857143,0.23501170673099958,0.6618711053443281,0.0892866942365923,1.3725352757768678,False,False,31,outer_train_nested_full_chain
profile_age,age_c,0.03,0.3,0.03,0.1,0.6694334924258146,0.5757307794223683,0.39344262295081966,0.810126582278481,0.6017846026146503,0.6153846153846154,0.6336633663366337,0.2274418171826261,0.6455897221977316,0.1073169309553101,1.4644308826582162,False,False,31,outer_train_nested_full_chain
profile_age,age_c,0.1,0.3,0.1,0.1,0.6883170782319983,0.5925589885918355,0.5081967213114754,0.7721518987341772,0.6401743100228263,0.6326530612244898,0.6703296703296703,0.22157099321092355,0.6322640513584992,0.040203998880295994,1.1873362650056578,False,False,31,outer_train_nested_full_chain
profile_age,age_c,0.3,0.3,0.3,0.1,0.6932973645984644,0.6003599654988824,0.5081967213114754,0.7341772151898734,0.6211869682506744,0.5961538461538461,0.6590909090909091,0.22002857668837633,0.6285531721052617,-0.0011165434307700863,1.0064822630962005,False,False,31,outer_train_nested_full_chain
profile_age,age_c,1.0,0.3,1.0,0.1,0.6953724839178252,0.6024150060319672,0.5081967213114754,0.7341772151898734,0.6211869682506744,0.5961538461538461,0.6590909090909091,0.21986713351997964,0.6281978062760558,-0.01942121862934101,0.924703172180713,True,False,31,outer_train_nested_full_chain
profile_age,age_c,3.0,0.3,3.0,0.1,0.694749948122017,0.6020260005076465,0.5409836065573771,0.7341772151898734,0.6375804108736253,0.6111111111111112,0.6744186046511628,0.21990499971154362,0.6283240011898008,-0.02509887143992678,0.8990251071803121,False,False,31,outer_train_nested_full_chain
profile_symmetry,profile_c,0.001,0.001,0.1,0.1,0.5644324548661548,0.49049162798053997,0.2786885245901639,0.7341772151898734,0.5064328698900187,0.4473684210526316,0.5686274509803921,0.24744562765868083,0.6899118064464629,-0.13079611296689617,0.4230141233655529,False,False,31,outer_train_nested_full_chain
profile_symmetry,profile_c,0.003,0.003,0.1,0.1,0.5646399667980909,0.4916748903364344,0.2786885245901639,0.7341772151898734,0.5064328698900187,0.4473684210526316,0.5686274509803921,0.24733485409183617,0.6896447655890179,-0.13022477873341573,0.42561831381581305,False,False,31,outer_train_nested_full_chain
profile_symmetry,profile_c,0.01,0.01,0.1,0.1,0.5636024071384105,0.49056155537069923,0.2786885245901639,0.7341772151898734,0.5064328698900187,0.4473684210526316,0.5686274509803921,0.24699674839565253,0.6888410182072489,-0.12843879037399228,0.4338382932057869,False,False,31,outer_train_nested_full_chain
profile_symmetry,profile_c,0.03,0.03,0.1,0.1,0.5613197758871136,0.49008675992908146,0.29508196721311475,0.7341772151898734,0.5146295912014941,0.46153846153846156,0.5742574257425742,0.2463579854172697,0.6873795260881881,-0.12496028277920464,0.45054639319489986,False,False,31,outer_train_nested_full_chain
profile_symmetry,profile_c,0.1,0.1,0.1,0.1,0.564847478730027,0.48887536880084365,0.2459016393442623,0.7848101265822784,0.5153558829632704,0.46875,0.5740740740740741,0.2458299362074626,0.6863289716581121,-0.1242213695472741,0.4614054698165513,True,False,31,outer_train_nested_full_chain
profile_symmetry,profile_c,0.3,0.3,0.1,0.1,0.5629798713426022,0.4874726319423874,0.21311475409836064,0.8227848101265823,0.5179497821124714,0.48148148148148145,0.5752212389380531,0.24646862807597136,0.6878811548960856,-0.14321912465140174,0.40033366944799803,False,False,31,outer_train_nested_full_chain
profile_symmetry,profile_c,1.0,1.0,0.1,0.1,0.5519817389499896,0.47892651783811124,0.18032786885245902,0.8607594936708861,0.5205436812616726,0.5,0.576271186440678,0.24757033671584736,0.6903048182639243,-0.17506339305005394,0.29089067102827976,False,False,31,outer_train_nested_full_chain
profile_symmetry,profile_c,3.0,3.0,0.1,0.1,0.5472089645154596,0.4765919273319041,0.18032786885245902,0.8860759493670886,0.5332019091097738,0.55,0.5833333333333334,0.2481291713297029,0.6915037196994527,-0.1933893841065525,0.22712519792853253,False,False,31,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.001,0.1,0.1,0.001,0.5588296327038804,0.4696027276245394,0.2459016393442623,0.810126582278481,0.5280141108113716,0.5,0.5818181818181818,0.24389250059792614,0.6802934610729267,-0.09509395381602892,0.6174687539934743,True,True,31,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.003,0.1,0.1,0.003,0.5573770491803278,0.4687151207664149,0.2459016393442623,0.8354430379746836,0.540672338659473,0.5357142857142857,0.5892857142857143,0.24403171137804427,0.6805484085272463,-0.09519568341268665,0.611511694144291,False,False,31,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.01,0.1,0.1,0.01,0.5521892508819258,0.4675705378041636,0.22950819672131148,0.810126582278481,0.5198173894998962,0.4827586206896552,0.5765765765765766,0.24445763250659042,0.6814697626943401,-0.0982667506906723,0.5864820759807958,False,False,31,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.03,0.1,0.1,0.03,0.5571695372483918,0.478622656263503,0.22950819672131148,0.7721518987341772,0.5008300477277443,0.4375,0.5648148148148148,0.2451437363677993,0.6834509596337224,-0.1088659800246084,0.5305949211469562,False,False,31,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.1,0.1,0.1,0.1,0.564847478730027,0.48887536880084365,0.2459016393442623,0.7848101265822784,0.5153558829632704,0.46875,0.5740740740740741,0.2458299362074626,0.6863289716581121,-0.1242213695472741,0.4614054698165513,False,False,31,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.3,0.1,0.1,0.3,0.5685826935048766,0.48959327091118615,0.2786885245901639,0.7848101265822784,0.5317493255862211,0.5,0.5849056603773585,0.24636116609266534,0.688709313943418,-0.133585837593293,0.4214008574087466,False,False,31,outer_train_nested_full_chain
profile_symmetry,symmetry_c,1.0,0.1,0.1,1.0,0.5748080514629591,0.49500202097382995,0.32786885245901637,0.7848101265822784,0.5563394895206474,0.5405405405405406,0.6019417475728155,0.24707818325029496,0.6914371530791065,-0.14107041762155706,0.39063212737471426,False,False,31,outer_train_nested_full_chain
profile_symmetry,symmetry_c,3.0,0.1,0.1,3.0,0.5756380991907035,0.4918558311105484,0.32786885245901637,0.7848101265822784,0.5563394895206474,0.5405405405405406,0.6019417475728155,0.24765032554519578,0.6935316245356002,-0.14580038106479973,0.3717438005326684,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.001,0.001,0.1,0.1,0.6721311475409836,0.5775476320988535,0.4918032786885246,0.759493670886076,0.6256484747873003,0.6122448979591837,0.6593406593406593,0.22624426912594714,0.6428021071263045,-0.02012240287269878,0.8134365847778653,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.003,0.003,0.1,0.1,0.6723386594729196,0.5769843205777935,0.4918032786885246,0.7468354430379747,0.6193193608632497,0.6,0.6555555555555556,0.22607662335371903,0.642396185646282,-0.01851334512466898,0.8207854872122359,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.01,0.01,0.1,0.1,0.6735837310645362,0.5789230451709448,0.47540983606557374,0.7341772151898734,0.6047935256277236,0.58,0.6444444444444445,0.22554958921126744,0.6411344646291577,-0.013156655008001759,0.845179018212452,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.03,0.03,0.1,0.1,0.6762813861797053,0.5767496269409786,0.47540983606557374,0.759493670886076,0.6174517534758248,0.6041666666666666,0.6521739130434783,0.22445122494870617,0.6385810146282241,-5.256165875441605e-05,0.9044037679664058,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.1,0.1,0.1,0.1,0.6837518157294045,0.5823657541293303,0.4918032786885246,0.7721518987341772,0.6319775887113509,0.625,0.6630434782608695,0.2229678649330496,0.6353570669635608,0.02779426854375419,1.027212832989871,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.3,0.3,0.1,0.1,0.6854119111848931,0.5871867205874373,0.45901639344262296,0.7974683544303798,0.6282423739365014,0.6363636363636364,0.65625,0.22278140376663197,0.6351258109632762,0.05230203149961226,1.1279119525883958,True,False,31,outer_train_nested_full_chain
profile_age_symmetry,profile_c,1.0,1.0,0.1,0.1,0.6843743515252128,0.5865188112426732,0.45901639344262296,0.759493670886076,0.6092550321643495,0.5957446808510638,0.6451612903225806,0.22348845952992172,0.6367441290236374,0.061181623828348956,1.1604250798042743,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,profile_c,3.0,3.0,0.1,0.1,0.6820917202739157,0.5821242421264865,0.4426229508196721,0.759493670886076,0.6010583108528741,0.5869565217391305,0.6382978723404256,0.22383558338140175,0.6375248032058382,0.06291740450567954,1.16530585892865,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.001,0.3,0.001,0.1,0.5681676696410044,0.4911957056460997,0.21311475409836064,0.8227848101265823,0.5179497821124714,0.48148148148148145,0.5752212389380531,0.2453212718044345,0.6854099107314673,-0.12107674488429007,0.4786583290196111,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.003,0.3,0.003,0.1,0.5785432662378086,0.5012565150239274,0.19672131147540983,0.8481012658227848,0.5224112886490972,0.5,0.5775862068965517,0.24324614682034332,0.6809309123180453,-0.08246516512835954,0.6161542701106001,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.01,0.3,0.01,0.1,0.6125752230753267,0.5340631598946409,0.2786885245901639,0.8227848101265823,0.5507366673583731,0.5483870967741935,0.5963302752293578,0.23773773154206512,0.6689541364269457,0.00999005417533193,0.9538382874086128,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.03,0.3,0.03,0.1,0.6580203361693298,0.5644117025822889,0.3770491803278688,0.7974683544303798,0.5872587673791243,0.5897435897435898,0.6237623762376238,0.2297358953459483,0.6511772992132817,0.07918542528784978,1.2200815544654793,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.1,0.3,0.1,0.1,0.6854119111848931,0.5871867205874373,0.45901639344262296,0.7974683544303798,0.6282423739365014,0.6363636363636364,0.65625,0.22278140376663197,0.6351258109632762,0.05230203149961226,1.1279119525883958,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.3,0.3,0.3,0.1,0.6928823407345922,0.5967277005630174,0.5245901639344263,0.7721518987341772,0.6483710313343017,0.64,0.6777777777777778,0.2204116119151813,0.6295409068699641,0.016037449513215396,0.9894133384509863,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,age_c,1.0,0.3,1.0,0.1,0.6949574600539531,0.600310948468433,0.5245901639344263,0.7721518987341772,0.6483710313343017,0.64,0.6777777777777778,0.2198453136409766,0.6282904257975213,-0.00232908227022818,0.9171336029828893,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,age_c,3.0,0.3,3.0,0.1,0.6949574600539531,0.6007546296319977,0.5245901639344263,0.7721518987341772,0.6483710313343017,0.64,0.6777777777777778,0.21975650788630421,0.6281380738056728,-0.00828022023917683,0.8933911052972447,True,True,31,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.001,0.3,3.0,0.001,0.6959950197136335,0.6033688587464061,0.5245901639344263,0.7341772151898734,0.6293836895621499,0.6037735849056604,0.6666666666666666,0.219932940220543,0.6283464914879734,-0.024045235154329853,0.8997315885320232,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.003,0.3,3.0,0.003,0.6947499481220171,0.602136730010004,0.5081967213114754,0.7341772151898734,0.6211869682506744,0.5961538461538461,0.6590909090909091,0.2199796125643417,0.6283834599857241,-0.022193659544733565,0.900884659969661,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.01,0.3,3.0,0.01,0.6918447810749118,0.599906836890582,0.5245901639344263,0.7215189873417721,0.6230545756380992,0.5925925925925926,0.6627906976744186,0.22007537461361149,0.6284564161852696,-0.017603836799494666,0.9030790961066328,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.03,0.3,3.0,0.03,0.6926748288026562,0.5958988128885067,0.5081967213114754,0.7341772151898734,0.6211869682506744,0.5961538461538461,0.6590909090909091,0.22009779990426737,0.6284643474816611,-0.011801856222879017,0.9029569202322547,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.1,0.3,3.0,0.1,0.6949574600539531,0.6007546296319977,0.5245901639344263,0.7721518987341772,0.6483710313343017,0.64,0.6777777777777778,0.21975650788630421,0.6281380738056728,-0.00828022023917683,0.8933911052972447,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.3,0.3,3.0,0.3,0.6999377464204191,0.6038360020881548,0.5573770491803278,0.759493670886076,0.6584353600332019,0.6415094339622641,0.6896551724137931,0.21925064217235685,0.6278120000363094,-0.010218545734266562,0.8698746031951342,True,False,31,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,1.0,0.3,3.0,1.0,0.6989001867607387,0.601986087669084,0.5573770491803278,0.759493670886076,0.6584353600332019,0.6415094339622641,0.6896551724137931,0.21934419905097546,0.6290278515831454,-0.018064843530498392,0.824501370394746,False,False,31,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,3.0,0.3,3.0,3.0,0.6970325793733139,0.6021184153558188,0.5573770491803278,0.7468354430379747,0.6521062461091512,0.6296296296296297,0.686046511627907,0.2198485370709352,0.6309046641626357,-0.02495753444862173,0.7892169986137949,False,False,31,outer_train_nested_full_chain
calibrated_profile,profile_c,0.001,0.001,0.1,0.1,0.5497125824994678,0.46084604528244866,0.36065573770491804,0.7012987012987013,0.5309772195018096,0.4888888888888889,0.5806451612903226,0.25563094745735193,0.7127591510660168,-0.20571941120898946,0.13303004838029442,False,False,32,outer_train_nested_full_chain
calibrated_profile,profile_c,0.003,0.003,0.1,0.1,0.5490738769427295,0.46044913494369394,0.3442622950819672,0.7012987012987013,0.5227804981903342,0.4772727272727273,0.574468085106383,0.2553601303206618,0.7121129713887856,-0.2056913545313973,0.13344206017861443,False,False,32,outer_train_nested_full_chain
calibrated_profile,profile_c,0.01,0.01,0.1,0.1,0.5497125824994678,0.46108437524116797,0.3114754098360656,0.7012987012987013,0.5063870555673835,0.4523809523809524,0.5625,0.25451148855455474,0.7101152588408712,-0.20513065264174687,0.13470028824287308,False,False,32,outer_train_nested_full_chain
calibrated_profile,profile_c,0.03,0.03,0.1,0.1,0.5486480732382372,0.4620958953794962,0.2786885245901639,0.7142857142857143,0.4964871194379391,0.4358974358974359,0.5555555555555556,0.2527749563419793,0.7061599147231666,-0.2056034564952233,0.13291896638639242,False,False,32,outer_train_nested_full_chain
calibrated_profile,profile_c,0.1,0.1,0.1,0.1,0.5484351713859911,0.47031940688576157,0.19672131147540983,0.8181818181818182,0.507451564828614,0.46153846153846156,0.5625,0.2506254219988864,0.7015789567313372,-0.21258992102701135,0.09820709305171403,True,False,32,outer_train_nested_full_chain
calibrated_profile,profile_c,0.3,0.3,0.1,0.1,0.5573770491803278,0.4870534038850979,0.11475409836065574,0.9090909090909091,0.5119225037257824,0.5,0.5645161290322581,0.2505760934331609,0.7016109597722572,-0.2309703955291915,0.009821686983763593,False,False,32,outer_train_nested_full_chain
calibrated_profile,profile_c,1.0,1.0,0.1,0.1,0.5098999361294443,0.4594304587904324,0.11475409836065574,0.922077922077922,0.5184160102192888,0.5384615384615384,0.568,0.251391611526965,0.703332446122738,-0.24405175740685908,-0.0509285767749869,False,False,32,outer_train_nested_full_chain
calibrated_profile,profile_c,3.0,3.0,0.1,0.1,0.5081967213114754,0.4583734333721581,0.11475409836065574,0.922077922077922,0.5184160102192888,0.5384615384615384,0.568,0.2514341781205951,0.7034437006090716,-0.24443730289505386,-0.052842961439021535,False,False,32,outer_train_nested_full_chain
profile_age,profile_c,0.001,0.001,0.1,0.1,0.637641047477113,0.5526856523558035,0.5081967213114754,0.7402597402597403,0.6242282307856079,0.6078431372549019,0.6551724137931034,0.23658255781396487,0.674928463523057,-0.11464444709878216,0.5759267465848195,False,False,32,outer_train_nested_full_chain
profile_age,profile_c,0.003,0.003,0.1,0.1,0.6376410474771131,0.5520629088659033,0.5081967213114754,0.7402597402597403,0.6242282307856079,0.6078431372549019,0.6551724137931034,0.23631163917862508,0.6742475846703072,-0.1132420911710996,0.5832898476179171,False,False,32,outer_train_nested_full_chain
profile_age,profile_c,0.01,0.01,0.1,0.1,0.6395571641473281,0.5565311168218117,0.5081967213114754,0.7272727272727273,0.6177347242921014,0.5961538461538461,0.6511627906976745,0.2354492747263202,0.672108266214888,-0.10857803061041706,0.6080484441572589,False,False,32,outer_train_nested_full_chain
profile_age,profile_c,0.03,0.03,0.1,0.1,0.6448797104534809,0.5702789474942584,0.4918032786885246,0.7272727272727273,0.6095380029806259,0.5882352941176471,0.6436781609195402,0.23359959335399463,0.6676577236907348,-0.0967748267510753,0.6701462602571425,False,False,32,outer_train_nested_full_chain
profile_age,profile_c,0.1,0.1,0.1,0.1,0.6482861400894189,0.5828303142855455,0.4918032786885246,0.7792207792207793,0.6355120289546519,0.6382978723404256,0.6593406593406593,0.23096022645054312,0.6615969351146129,-0.0696439746810067,0.7974730263792944,False,False,32,outer_train_nested_full_chain
profile_age,profile_c,0.3,0.3,0.1,0.1,0.6580796252927401,0.5835506613514557,0.4262295081967213,0.7532467532467533,0.5897381307217373,0.5777777777777777,0.6236559139784946,0.23038526385539157,0.6601946659209667,-0.04977265540462547,0.8617114080378749,False,False,32,outer_train_nested_full_chain
profile_age,profile_c,1.0,1.0,0.1,0.1,0.656163508622525,0.5777168727278522,0.4262295081967213,0.7532467532467533,0.5897381307217373,0.5777777777777777,0.6236559139784946,0.2305835635189043,0.6603011408748086,-0.04923319046759959,0.8648048115589517,False,False,32,outer_train_nested_full_chain
profile_age,profile_c,3.0,3.0,0.1,0.1,0.656163508622525,0.5789193809084542,0.4262295081967213,0.7532467532467533,0.5897381307217373,0.5777777777777777,0.6236559139784946,0.2305208301243935,0.6600336380738441,-0.047861138762956716,0.8709335444668393,True,True,32,outer_train_nested_full_chain
profile_age,age_c,0.001,3.0,0.001,0.1,0.5673834362358953,0.49165183341073837,0.11475409836065574,0.922077922077922,0.5184160102192888,0.5384615384615384,0.568,0.2503642091497194,0.701274748378105,-0.23085057432717718,0.010335576220345765,False,False,32,outer_train_nested_full_chain
profile_age,age_c,0.003,3.0,0.003,0.1,0.6014477325952736,0.5227892586016414,0.11475409836065574,0.922077922077922,0.5184160102192888,0.5384615384615384,0.568,0.24843871322393715,0.6973725783272038,-0.20532705429329345,0.1285827221479055,False,False,32,outer_train_nested_full_chain
profile_age,age_c,0.01,3.0,0.01,0.1,0.6157121566957632,0.5412957387937045,0.14754098360655737,0.922077922077922,0.5348094528422397,0.6,0.5772357723577236,0.24339331506471296,0.6871279588507946,-0.13610454655596194,0.45473646186366184,False,False,32,outer_train_nested_full_chain
profile_age,age_c,0.03,3.0,0.03,0.1,0.6387055567383436,0.5554879000385777,0.3770491803278688,0.7922077922077922,0.5846284862678306,0.5897435897435898,0.6161616161616161,0.2362844293130122,0.6724846568121329,-0.05888521044534801,0.8275437599628938,False,False,32,outer_train_nested_full_chain
profile_age,age_c,0.1,3.0,0.1,0.1,0.656163508622525,0.5789193809084542,0.4262295081967213,0.7532467532467533,0.5897381307217373,0.5777777777777777,0.6236559139784946,0.2305208301243935,0.6600336380738441,-0.047861138762956716,0.8709335444668393,False,False,32,outer_train_nested_full_chain
profile_age,age_c,0.3,3.0,0.3,0.1,0.6619118586331701,0.5953339540224267,0.45901639344262296,0.7142857142857143,0.5866510538641686,0.56,0.625,0.22883237232586537,0.6560050329175973,-0.05892953250072801,0.8057212486816904,False,False,32,outer_train_nested_full_chain
profile_age,age_c,1.0,3.0,1.0,0.1,0.6602086438152013,0.596922031631687,0.45901639344262296,0.7142857142857143,0.5866510538641686,0.56,0.625,0.22854029146519805,0.6551475521782317,-0.0653543254875818,0.7667372311008482,False,False,32,outer_train_nested_full_chain
profile_age,age_c,3.0,3.0,3.0,0.1,0.6604215456674473,0.6005355152942554,0.45901639344262296,0.7142857142857143,0.5866510538641686,0.56,0.625,0.22852503487122425,0.6550428328207841,-0.06756138201814027,0.7535539273422908,True,True,32,outer_train_nested_full_chain
profile_symmetry,profile_c,0.001,0.001,0.1,0.1,0.5207579305939962,0.43614170182764705,0.39344262295081966,0.6233766233766234,0.5084096231637215,0.4528301886792453,0.5647058823529412,0.2709308805768041,0.7560172996131491,-0.2549496896845484,-0.09725215432595333,False,False,32,outer_train_nested_full_chain
profile_symmetry,profile_c,0.003,0.003,0.1,0.1,0.5209708324462423,0.43618186045342433,0.39344262295081966,0.6233766233766234,0.5084096231637215,0.4528301886792453,0.5647058823529412,0.2706031678651886,0.7549711344026878,-0.2552423925125588,-0.09870181109886267,False,False,32,outer_train_nested_full_chain
profile_symmetry,profile_c,0.01,0.01,0.1,0.1,0.5201192250372578,0.4358308907869955,0.3770491803278688,0.6233766233766234,0.5002129018522461,0.4423076923076923,0.5581395348837209,0.26954618562537297,0.751644070108365,-0.25626899489547295,-0.10372208797667676,False,False,32,outer_train_nested_full_chain
profile_symmetry,profile_c,0.03,0.03,0.1,0.1,0.5196934213327656,0.43478195637931644,0.3770491803278688,0.6363636363636364,0.5067064083457526,0.45098039215686275,0.5632183908045977,0.2671753644556477,0.7444373352636248,-0.2591839602355155,-0.11750050484301314,False,False,32,outer_train_nested_full_chain
profile_symmetry,profile_c,0.1,0.1,0.1,0.1,0.5107515435384288,0.4322595911690946,0.36065573770491804,0.6883116883116883,0.5244837130083032,0.4782608695652174,0.5760869565217391,0.2630923422112295,0.7328095106265197,-0.26812050490145606,-0.1567181515158692,False,False,32,outer_train_nested_full_chain
profile_symmetry,profile_c,0.3,0.3,0.1,0.1,0.49840323610815407,0.43433391602829613,0.29508196721311475,0.7012987012987013,0.49819033425590803,0.43902439024390244,0.5567010309278351,0.2605409448218176,0.7259388577298524,-0.2816825506209136,-0.21059071357034415,False,False,32,outer_train_nested_full_chain
profile_symmetry,profile_c,1.0,1.0,0.1,0.1,0.488822652757079,0.43492294994022507,0.2459016393442623,0.7402597402597403,0.49308068980200126,0.42857142857142855,0.5533980582524272,0.25996675952265297,0.7244478038099887,-0.29084161410097337,-0.24412382895495088,False,False,32,outer_train_nested_full_chain
profile_symmetry,profile_c,3.0,3.0,0.1,0.1,0.4873323397913562,0.43616398020872216,0.2459016393442623,0.7402597402597403,0.49308068980200126,0.42857142857142855,0.5533980582524272,0.25976878537314685,0.7240724431456791,-0.29094536290937373,-0.2448720247903886,True,True,32,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.001,3.0,0.1,0.001,0.47413242495209706,0.4410217750956841,0.11475409836065574,0.922077922077922,0.5184160102192888,0.5384615384615384,0.568,0.25188943034342476,0.7043390121401895,-0.2502008723363966,-0.07965165960062466,True,True,32,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.003,3.0,0.1,0.003,0.4696614860549287,0.43824773901056596,0.11475409836065574,0.922077922077922,0.5184160102192888,0.5384615384615384,0.568,0.25270734000933376,0.7059630885035789,-0.260090126047335,-0.12452512019473547,False,False,32,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.01,3.0,0.1,0.01,0.4698743879071748,0.4360302771588325,0.11475409836065574,0.8961038961038961,0.5054289972322759,0.4666666666666667,0.5609756097560976,0.2548061575064675,0.71031075283988,-0.28158725903117854,-0.218588230157665,False,False,32,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.03,3.0,0.1,0.03,0.4700872897594208,0.4319819700616956,0.16393442622950818,0.8441558441558441,0.5040451351926761,0.45454545454545453,0.5603448275862069,0.2575943932716706,0.7169545648586343,-0.29754562035231413,-0.28318466126660424,False,False,32,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.1,3.0,0.1,0.1,0.4873323397913562,0.43616398020872216,0.2459016393442623,0.7402597402597403,0.49308068980200126,0.42857142857142855,0.5533980582524272,0.25976878537314685,0.7240724431456791,-0.29094536290937373,-0.2448720247903886,False,False,32,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.3,3.0,0.1,0.3,0.5088354268682137,0.4429784756800639,0.26229508196721313,0.7272727272727273,0.49478390461997024,0.43243243243243246,0.5544554455445545,0.2605224284153985,0.7282366128438943,-0.2696513812938757,-0.15091420397614816,False,False,32,outer_train_nested_full_chain
profile_symmetry,symmetry_c,1.0,3.0,0.1,1.0,0.5254417713434107,0.4522205033034572,0.29508196721311475,0.7142857142857143,0.5046838407494145,0.45,0.5612244897959183,0.2612010131692632,0.731802396536432,-0.24916606298744562,-0.06546274341273704,False,False,32,outer_train_nested_full_chain
profile_symmetry,symmetry_c,3.0,3.0,0.1,3.0,0.5350223546944859,0.4595620192694043,0.3442622950819672,0.7272727272727273,0.5357675111773472,0.5,0.5833333333333334,0.2617674986244732,0.7341897001602513,-0.24002036919449823,-0.028304484598336642,False,False,32,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.001,0.001,0.1,0.1,0.6052799659357037,0.5253738870180453,0.4918032786885246,0.6363636363636364,0.5640834575260805,0.5172413793103449,0.6125,0.24922762742648777,0.7074738352101105,-0.15407017917371532,0.34702616624327143,False,False,32,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.003,0.003,0.1,0.1,0.6046412603789653,0.5253373456532903,0.4918032786885246,0.6363636363636364,0.5640834575260805,0.5172413793103449,0.6125,0.24890856163769878,0.7065212310117758,-0.15318860906306417,0.3513696920589969,False,False,32,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.01,0.01,0.1,0.1,0.6059186714924419,0.5271799313733444,0.4918032786885246,0.6363636363636364,0.5640834575260805,0.5172413793103449,0.6125,0.247872844349653,0.7034690159145347,-0.15017048049183654,0.3660788735098518,False,False,32,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.03,0.03,0.1,0.1,0.6106025122418565,0.5344556782813786,0.4918032786885246,0.6363636363636364,0.5640834575260805,0.5172413793103449,0.6125,0.24550522772056557,0.6967137357724105,-0.1422607486031542,0.40448707143941165,False,False,32,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.1,0.1,0.1,0.1,0.6191185863317011,0.5550143089379984,0.4426229508196721,0.6623376623376623,0.5524803065786672,0.5094339622641509,0.6,0.24124641898066496,0.6852776369405081,-0.12203955389540694,0.49233361182588053,False,False,32,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.3,0.3,0.1,0.1,0.6269959548648074,0.5640939062670157,0.45901639344262296,0.7142857142857143,0.5866510538641686,0.56,0.625,0.2384468551395675,0.678135981053002,-0.09919985263719161,0.5728603342472013,False,False,32,outer_train_nested_full_chain
profile_age_symmetry,profile_c,1.0,1.0,0.1,0.1,0.6280604641260379,0.565177061171575,0.45901639344262296,0.7142857142857143,0.5866510538641686,0.56,0.625,0.23757116302462342,0.675875485150304,-0.09064312230208478,0.6038321887564837,False,False,32,outer_train_nested_full_chain
