split_id,component,aligned_coefficient,basis_abs_cosine
4,7,0.1961775726929362,0.9633693367388217
4,8,-0.02623461886677687,0.8809332679595103
4,9,-0.16295589505179967,0.656953447177072
4,10,-0.17401397014699033,0.5038950992794144
4,11,0.1656223189854551,0.4904100368509704
4,12,0.1900266943201464,0.33818282674252503
4,13,-0.01685443234747848,0.31729440502139183
4,14,-0.03543042778478715,0.5471885321154689
4,15,0.06601427815305078,0.4133152603400999
4,16,-0.10351152460297208,0.1910468409516446
4,17,0.04686377099896623,0.18297610551597265
4,18,-0.10122594818414767,0.6713813651878431
4,19,0.02353845676510829,0.5559937828754857
4,20,0.14077625508887207,0.08032454148792512
4,21,-0.05808734935019855,0.15514562647254831
4,22,0.05659239015031107,0.19843518999148435
4,23,-0.057101246120079205,0.027260822553013014
4,24,-0.22874951433369783,0.056013361632953174
4,25,0.10981523015646177,0.2950509096180126
4,26,-0.20376788534582685,0.5800116393970327
4,27,-0.09256883919576332,0.12435150681846878
4,28,0.19461477540512903,0.3515562114134825
4,29,0.09488445475782557,0.248729859858481
4,30,-0.08108740824903703,0.29531684272513825
5,1,0.529344054894162,0.9990179695412302
5,2,-0.13782552807995074,0.9986226200934961
5,3,0.1413058998757721,0.9984101498304716
5,4,-0.2783168861436084,0.9990733189744685
5,5,-0.07112366909659527,0.994771598233326
5,6,-0.29109343286517037,0.9870109029748236
5,7,0.15550955639664157,0.9620182612136702
5,8,0.01558408475132786,0.9102558849072031
5,9,0.11901993916593677,0.7820237227943152
5,10,-0.0985836788622905,0.37458402938022684
5,11,0.17375802308769897,0.549485773559196
5,12,-0.16053898260711844,0.5967414265048632
5,13,-0.002418780024487167,0.45197337041439334
5,14,0.13227675738714387,0.6110500345164822
5,15,0.012205179146026871,0.6113439145624022
5,16,-0.022651983020919492,0.48875737516785583
5,17,-0.11088284467232472,0.1837645525747379
5,18,0.21093130796879986,0.35136080965245653
5,19,-0.042479236676311136,0.09686764405147213
5,20,0.06321734704159157,0.1404845133439859
5,21,0.18706811116242533,0.346077895960635
5,22,0.10021900281180329,0.10599244178311171
5,23,0.1509683174715622,0.0826041968317538
5,24,-0.03448614451048009,0.12957403336200707
5,25,-0.055370286387361044,0.13818020321610358
5,26,0.008242033374707539,0.05809739153280078
5,27,0.06156593312789401,0.13927179840822257
5,28,-0.05153779342233617,0.44298875943135374
5,29,0.19099198748385518,0.06147045741509928
5,30,-0.42981036345648704,0.019092486269274567
6,1,0.2658804684962017,0.9951007479616718
6,2,-0.277844905450323,0.9946643858757225
6,3,-0.011918805407092918,0.9990020514334967
6,4,-0.28714944190153935,0.9977562193938296
6,5,0.09345925544253991,0.9937197326169808
6,6,-0.21539957360596618,0.9516072784132152
6,7,0.13339676750004653,0.9356663453924822
6,8,-0.18465937864627688,0.8283339374422629
6,9,-0.15889962996956497,0.5276393698934916
6,10,-0.12399561894030701,0.37943205221810655
6,11,0.004358153142694702,0.5774103671401256
6,12,-0.06192012138432768,0.6147877177341965
6,13,-9.767370540791128e-05,0.15598004852030561
6,14,0.06094647915838067,0.5004662406090771
6,15,-0.023820134693170646,0.28424622499615415
6,16,0.30501588610766117,0.1275937457245392
6,17,-0.04768895189978322,0.2364189980715212
6,18,-0.002818458504746124,0.39831803015501854
6,19,-0.021217392756088898,0.5621972861207774
6,20,0.08320953388832072,0.13567076042116166
6,21,0.12810187319882224,0.0720230435603359
6,22,0.05374671312210901,0.07068460072895276
6,23,-0.08955110976465518,0.04319146017852626
6,24,0.19681416938699617,0.29050760111303453
6,25,-0.10662434852294425,0.018527947409441883
6,26,-0.11036765388739303,0.47597465947561823
6,27,-0.2227109184018826,0.029870516986771414
6,28,0.13520538212314726,0.19206199197496918
6,29,-0.03050293181397598,0.0649789146758419
6,30,0.08208830356941153,0.11261259490573627
7,1,0.3001365986565104,0.9997376805855477
7,2,-0.11003830290365581,0.9995206411253181
7,3,0.12524827925816473,0.9974089179940886
7,4,-0.2154990165318111,0.9957733632295457
7,5,0.0445891788750037,0.9957391087107328
7,6,-0.0940200283343853,0.9697626211821231
7,7,0.16636692321779886,0.9673896238631956
7,8,0.05776873000798971,0.9508820338216151
7,9,-0.11403222459438435,0.8186173517845381
7,10,-0.08382826584111654,0.2601568147040392
7,11,0.1055753523711205,0.23327240157687937
7,12,-0.08310358631654854,0.5742607638084019
7,13,-0.110371082586348,0.6438791954671725
7,14,0.036697494707965864,0.5142176127831459
7,15,0.007464196500757149,0.3322200882917916
