model_name,split_id,evaluation_mode,roc_auc,pr_auc,brier_score,log_loss,calibration_intercept,calibration_slope,sensitivity_target,specificity_target,balanced_accuracy_target,ppv_target,npv_target,tp_target,tn_target,fp_target,fn_target,train_patients,test_patients,train_target_cases,test_target_cases,train_cancer_target_cases,test_cancer_target_cases,threshold_youden,threshold_target,target_sensitivity,target_reached,selected_lr1_c,selected_lr2_c
aramina_target_breast_risk,41,stratified_kfold,0.6190476190476191,0.5678501045849805,0.26157007326552406,0.7437894527453887,-0.395528669730252,0.36483594351437637,0.9333333333333333,0.23809523809523808,0.5857142857142857,0.4666666666666667,0.8333333333333334,14,5,16,1,131,33,139,36,61,15,0.5495861080820914,0.2658769324381276,0.95,True,0.1,0.3
aramina_target_breast_risk,42,stratified_kfold,0.712280701754386,0.6727406761720487,0.21540738853416808,0.6232801133158672,0.10180619975018554,0.6572064857126365,0.7333333333333333,0.6842105263157895,0.7087719298245614,0.6470588235294118,0.7647058823529411,11,13,6,4,131,33,141,34,61,15,0.6243788418202405,0.3699520224883177,0.95,True,0.1,0.3
aramina_target_breast_risk,43,stratified_kfold,0.6035087719298247,0.5967343539100505,0.27680593325325054,0.9534072277034994,-0.1787044658271912,0.08384303672755253,0.7333333333333333,0.3684210526315789,0.5508771929824561,0.4782608695652174,0.6363636363636364,11,7,12,4,131,33,141,34,61,15,0.587934329405746,0.24094009309911937,0.95,True,0.1,0.3
aramina_target_breast_risk,44,stratified_kfold,0.4703947368421053,0.44700940287757707,0.35147156329059015,0.9715951304496676,-0.17526250580790348,-0.014275572858677293,0.6875,0.42105263157894735,0.5542763157894737,0.5,0.6153846153846154,11,8,11,5,132,32,140,35,60,16,0.4979242820278782,0.32312071553761956,0.95,True,0.1,0.3
aramina_target_breast_risk,45,stratified_kfold,0.580952380952381,0.5627252438685076,0.26307130040023113,0.7759104765402639,-0.19937981836686494,0.20960500797358303,0.8,0.2857142857142857,0.5428571428571429,0.4444444444444444,0.6666666666666666,12,6,15,3,131,33,139,36,61,15,0.6870050078162321,0.24310019868149915,0.95,True,0.1,0.3
aramina_target_breast_risk,46,stratified_kfold,0.5766666666666667,0.46345421976432205,0.27903972598921434,0.7862969803966159,-0.2950078719382126,0.21514492764625984,0.9333333333333333,0.4,0.6666666666666667,0.5384615384615384,0.8888888888888888,14,8,12,1,131,33,140,35,61,15,0.34946264732574067,0.3224634427846698,0.95,True,0.1,0.3
aramina_target_breast_risk,47,stratified_kfold,0.6414473684210527,0.6723568818208286,0.2493950565249517,0.7038234336510942,0.11589734525910517,0.45149912347064797,0.625,0.5789473684210527,0.6019736842105263,0.5555555555555556,0.6470588235294118,10,11,8,6,131,33,140,35,60,16,0.4211087534133954,0.3434984307087194,0.95,True,0.1,0.3
aramina_target_breast_risk,48,stratified_kfold,0.5789473684210527,0.5169932543302108,0.2836720503836099,0.8117204815634258,-0.15037400453252545,0.18446164017789263,0.6666666666666666,0.42105263157894735,0.5438596491228069,0.47619047619047616,0.6153846153846154,10,8,11,5,131,33,141,34,61,15,0.552802145540558,0.24799808099159734,0.95,True,0.1,0.3
aramina_target_breast_risk,49,stratified_kfold,0.7100000000000001,0.7065872775809254,0.2652591921947135,0.7627544793027354,-0.7603078655079716,0.5753292330353666,0.9333333333333333,0.2,0.5666666666666667,0.4666666666666667,0.8,14,4,16,1,132,32,140,35,61,15,0.47146383362572225,0.3252893782775805,0.95,True,0.1,0.3
aramina_target_breast_risk,50,stratified_kfold,0.54375,0.5196414412756379,0.329292281909475,0.9110506073801319,-0.24721524608344292,0.08191351127519339,0.875,0.25,0.5625,0.4827586206896552,0.7142857142857143,14,5,15,2,131,33,139,36,60,16,0.4927469044296968,0.2773560293918583,0.95,True,0.1,0.3
aramina_target_breast_risk,51,stratified_kfold,0.54,0.45296746470980254,0.2916674461469638,0.8075126729392407,-0.24754690144593716,0.16721437151298094,0.9333333333333333,0.35,0.6416666666666666,0.5185185185185185,0.875,14,7,13,1,131,33,140,35,61,15,0.5904299481215874,0.22634738299292304,0.95,True,0.1,0.3
aramina_target_breast_risk,52,stratified_kfold,0.6793650793650794,0.5911014191251549,0.23701668220708308,0.6750443376984018,-0.3690928474212524,0.5226729639059694,0.8,0.42857142857142855,0.6142857142857143,0.5,0.75,12,9,12,3,131,33,139,36,61,15,0.4851927010097485,0.3294069559227971,0.95,True,0.1,0.3
aramina_target_breast_risk,53,stratified_kfold,0.6851851851851851,0.7502951633193569,0.22544430810255678,0.7466595750619933,0.16224043171148586,0.40143160241917036,0.7333333333333333,0.7222222222222222,0.7277777777777777,0.6875,0.7647058823529411,11,13,5,4,131,33,142,33,61,15,0.5513185457719831,0.3047691611013599,0.95,True,0.1,0.3
aramina_target_breast_risk,54,stratified_kfold,0.6866666666666666,0.6262438759435327,0.24963144648033056,0.7189931732499355,-0.38212396716986463,0.44426003015649185,0.8666666666666667,0.4,0.6333333333333333,0.52,0.8,13,8,12,2,132,32,140,35,61,15,0.42466708179253115,0.31089805064168324,0.95,True,0.1,0.3
aramina_target_breast_risk,55,stratified_kfold,0.7473684210526316,0.6351834276834277,0.21016451214229673,0.6348564142706087,-0.10335417077697456,0.6330764844527077,0.9333333333333333,0.21052631578947367,0.5719298245614035,0.4827586206896552,0.8,14,4,15,1,131,33,141,34,61,15,0.5572290542930113,0.21946224012729465,0.95,True,0.1,0.3
aramina_target_breast_risk,56,stratified_kfold,0.7298245614035088,0.7173201856308817,0.20906370044895062,0.609875218441819,0.010099189497439974,0.6208172585347589,0.8666666666666667,0.631578947368421,0.7491228070175439,0.65,0.8571428571428571,13,12,7,2,131,33,141,34,61,15,0.41066408061636084,0.348269186259664,0.95,True,0.1,0.3
aramina_target_breast_risk,57,stratified_kfold,0.6634920634920636,0.5918346591365832,0.26218667185346756,0.7825236283570477,-0.24552369882634978,0.31218402604959294,0.7333333333333333,0.42857142857142855,0.5809523809523809,0.4782608695652174,0.6923076923076923,11,9,12,4,131,33,139,36,61,15,0.6100277363245595,0.23477308012270293,0.95,True,0.1,0.3
aramina_target_breast_risk,58,stratified_kfold,0.5416666666666667,0.4543699418482545,0.28576175188280845,0.7917736720496767,-0.21886651632641474,0.18305989971365205,0.8125,0.38095238095238093,0.5967261904761905,0.5,0.7272727272727273,13,8,13,3,131,33,138,37,60,16,0.3995522027550197,0.30796969825287085,0.95,True,0.1,0.3
aramina_target_breast_risk,59,stratified_kfold,0.543859649122807,0.5252987232038465,0.2964689311299297,0.8130508503850493,-0.22903472325512136,0.17022630328103083,0.7333333333333333,0.3157894736842105,0.5245614035087719,0.4583333333333333,0.6,11,6,13,4,132,32,141,34,61,15,0.442999149492199,0.30359442021212696,0.95,True,0.1,0.3
aramina_target_breast_risk,60,stratified_kfold,0.6245614035087719,0.5992212343662648,0.3022062737077901,0.9022042816038252,-0.271370359585336,0.18176935282483414,0.8,0.3157894736842105,0.5578947368421052,0.48,0.6666666666666666,12,6,13,3,131,33,141,34,61,15,0.4731600785544646,0.22259814573475295,0.95,True,0.1,0.3
aramina_target_breast_risk,61,stratified_kfold,0.5192982456140351,0.4507066491872993,0.2935169415337034,0.8213871294683086,-0.2576845926854475,0.18085912361302975,0.8666666666666667,0.42105263157894735,0.643859649122807,0.5416666666666666,0.8,13,8,11,2,131,33,141,34,61,15,0.39431643489061063,0.3239326885359483,0.95,True,0.1,0.3
aramina_target_breast_risk,62,stratified_kfold,0.727536231884058,0.6082896343422659,0.22226353499582496,0.6437575315844546,-0.5143698275117162,0.6896917864497085,0.9333333333333333,0.21739130434782608,0.5753623188405798,0.4375,0.8333333333333334,14,5,18,1,131,33,137,38,61,15,0.510856635888103,0.24495481828616122,0.95,True,0.1,0.3
aramina_target_breast_risk,63,stratified_kfold,0.596875,0.5592322908854617,0.25319996370500614,0.6870685241051041,-0.021667212831300683,0.47483212205030456,0.9375,0.35,0.64375,0.5357142857142857,0.875,15,7,13,1,131,33,139,36,60,16,0.5748719644105642,0.27569694553726376,0.95,True,0.1,0.3
aramina_target_breast_risk,64,stratified_kfold,0.7296296296296296,0.7422159731186101,0.2204671107024449,0.6324140718623099,0.012380055698687708,0.5609860275054599,0.7333333333333333,0.5555555555555556,0.6444444444444444,0.5789473684210527,0.7142857142857143,11,10,8,4,132,32,142,33,61,15,0.45456144058512776,0.3351167823107557,0.95,True,0.1,0.3
aramina_target_breast_risk,65,stratified_kfold,0.6647727272727272,0.5895381395565219,0.24565298886743117,0.6928401615623219,-0.4076464261854167,0.500347868125157,0.9375,0.2727272727272727,0.6051136363636364,0.4838709677419355,0.8571428571428571,15,6,16,1,131,33,137,38,60,16,0.4624455783545252,0.27060919767394015,0.95,True,0.1,0.3
aramina_target_breast_risk,66,stratified_kfold,0.7714285714285715,0.7138429344801893,0.24253102972108825,0.7080591129400041,-0.5814313214789892,0.5177553403685671,0.8,0.42857142857142855,0.6142857142857143,0.5,0.75,12,9,12,3,131,33,139,36,61,15,0.35037674258048185,0.35037674258048185,0.95,True,0.1,0.3
aramina_target_breast_risk,67,stratified_kfold,0.7777777777777778,0.7626978105409478,0.2085209183300732,0.6101959685101703,0.07930130140287169,0.6400471741762246,0.8666666666666667,0.5555555555555556,0.7111111111111111,0.6190476190476191,0.8333333333333334,13,10,8,2,131,33,142,33,61,15,0.47273936336121164,0.23814865678258967,0.95,True,0.1,0.3
aramina_target_breast_risk,68,stratified_kfold,0.5368421052631579,0.5317744505416429,0.3112879223296461,0.8517664054605563,-0.1570711652429914,0.14522030155641097,0.5333333333333333,0.47368421052631576,0.5035087719298246,0.4444444444444444,0.5625,8,9,10,7,131,33,141,34,61,15,0.36971392111195145,0.36971392111195145,0.95,True,0.1,0.3
aramina_target_breast_risk,69,stratified_kfold,0.6982456140350878,0.6460592136907927,0.21876979197642074,0.6364546375910561,-0.04926100458727282,0.6919715387411978,0.9333333333333333,0.21052631578947367,0.5719298245614035,0.4827586206896552,0.8,14,4,15,1,132,32,141,34,61,15,0.4646236113610379,0.2338075276384269,0.95,True,0.1,0.3
aramina_target_breast_risk,70,stratified_kfold,0.6111111111111112,0.6237825963656134,0.2508786407074683,0.7273974492160723,0.0013121623712484582,0.3536679594560739,0.8,0.3333333333333333,0.5666666666666667,0.5,0.6666666666666666,12,6,12,3,131,33,142,33,61,15,0.5761891747128414,0.24600188988716554,0.95,True,0.1,0.3
aramina_target_breast_risk,71,stratified_kfold,0.62,0.5196548568502591,0.26937112811605074,0.7534137407323737,-0.30465014612602737,0.33583716200717756,0.8666666666666667,0.25,0.5583333333333333,0.4642857142857143,0.7142857142857143,13,5,15,2,131,33,140,35,61,15,0.5581943568841417,0.23824903470535677,0.95,True,0.1,0.3
aramina_target_breast_risk,72,stratified_kfold,0.6603174603174603,0.6002802435536874,0.2354150833107974,0.6781459558362601,-0.1680919768484615,0.46919480451590656,0.7333333333333333,0.47619047619047616,0.6047619047619047,0.5,0.7142857142857143,11,10,11,4,131,33,139,36,61,15,0.40624074133676447,0.31959135979231523,0.95,True,0.1,0.3
aramina_target_breast_risk,73,stratified_kfold,0.6463768115942028,0.6051669576760855,0.29169364448180335,0.8115792792183607,-0.5955896809445534,0.35633417262964445,0.9333333333333333,0.2608695652173913,0.5971014492753624,0.45161290322580644,0.8571428571428571,14,6,17,1,131,33,137,38,61,15,0.5443397286939825,0.29187906894181453,0.95,True,0.1,0.3
aramina_target_breast_risk,74,stratified_kfold,0.7242647058823529,0.7517770597143328,0.21513168194400356,0.6059351273671911,-0.14507133503161584,0.7438113639609701,0.875,0.35294117647058826,0.6139705882352942,0.56,0.75,14,6,11,2,132,32,142,33,60,16,0.4799750162786015,0.2873443514800588,0.95,True,0.1,0.3
aramina_target_breast_risk,75,stratified_kfold,0.5403508771929825,0.5515616956479025,0.30916245321655417,0.8999214728165642,-0.16348433125548884,0.09983919450467556,0.6,0.5789473684210527,0.5894736842105264,0.5294117647058824,0.6470588235294118,9,11,8,6,131,33,141,34,61,15,0.586070258895786,0.3062867653589599,0.95,True,0.1,0.3
aramina_target_breast_risk,76,stratified_kfold,0.7017543859649122,0.673448610213316,0.22484663640135327,0.6437249538710189,0.0699262206409716,0.5610559227096165,0.7333333333333333,0.631578947368421,0.6824561403508771,0.6111111111111112,0.75,11,12,7,4,131,33,141,34,61,15,0.5649109583780046,0.3260048383164144,0.95,True,0.1,0.3
aramina_target_breast_risk,77,stratified_kfold,0.7648809523809523,0.7075099100778448,0.19586907153297003,0.5645764018337172,-0.1737812371535953,0.7733520657480626,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,1.0,16,9,12,0,131,33,138,37,60,16,0.4831738017937285,0.2140217036861435,0.95,True,0.1,0.3
