cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
common,fpca256_10,raw256,3,0,3,sensitivity,0.2857142857142857
common,fpca256_10,raw256,3,0,3,specificity,-0.3684210526315789
common,fpca256_10,raw256,4,0,4,roc_auc,0.10931174089068818
common,fpca256_10,raw256,4,0,4,sensitivity,0.4615384615384615
common,fpca256_10,raw256,4,0,4,specificity,-0.5263157894736842
common,fpca256_10,raw256,5,1,0,roc_auc,0.059523809523809534
common,fpca256_10,raw256,5,1,0,sensitivity,0.2142857142857142
common,fpca256_10,raw256,5,1,0,specificity,-0.5
common,fpca256_10,raw256,6,1,1,roc_auc,-0.02631578947368418
common,fpca256_10,raw256,6,1,1,sensitivity,0.2142857142857143
common,fpca256_10,raw256,6,1,1,specificity,-0.42105263157894735
common,fpca256_10,raw256,7,1,2,roc_auc,0.05952380952380942
common,fpca256_10,raw256,7,1,2,sensitivity,0.4285714285714286
common,fpca256_10,raw256,7,1,2,specificity,-0.38888888888888895
common,fpca256_10,raw256,8,1,3,roc_auc,0.0736842105263158
common,fpca256_10,raw256,8,1,3,sensitivity,0.2666666666666666
common,fpca256_10,raw256,8,1,3,specificity,-0.3157894736842105
common,fpca256_10,raw256,9,1,4,roc_auc,-0.0038461538461538325
common,fpca256_10,raw256,9,1,4,sensitivity,0.23076923076923084
common,fpca256_10,raw256,9,1,4,specificity,-0.10000000000000003
common,fpca256_10,raw256,10,2,0,roc_auc,-0.02631578947368418
common,fpca256_10,raw256,10,2,0,sensitivity,0.1428571428571429
common,fpca256_10,raw256,10,2,0,specificity,-0.31578947368421056
common,fpca256_10,raw256,11,2,1,roc_auc,0.09122807017543855
common,fpca256_10,raw256,11,2,1,sensitivity,0.06666666666666665
common,fpca256_10,raw256,11,2,1,specificity,-0.05263157894736842
common,fpca256_10,raw256,12,2,2,roc_auc,0.1428571428571429
common,fpca256_10,raw256,12,2,2,sensitivity,0.49999999999999994
common,fpca256_10,raw256,12,2,2,specificity,-0.1578947368421053
common,fpca256_10,raw256,13,2,3,roc_auc,-0.12406015037593987
common,fpca256_10,raw256,13,2,3,sensitivity,0.2857142857142857
common,fpca256_10,raw256,13,2,3,specificity,-0.3157894736842105
common,fpca256_10,raw256,14,2,4,roc_auc,0.14529914529914534
common,fpca256_10,raw256,14,2,4,sensitivity,0.23076923076923084
common,fpca256_10,raw256,14,2,4,specificity,-0.33333333333333337
common,fpca256_10,raw256,15,3,0,roc_auc,0.011904761904761973
common,fpca256_10,raw256,15,3,0,sensitivity,0.2857142857142857
common,fpca256_10,raw256,15,3,0,specificity,-0.49999999999999994
common,fpca256_10,raw256,16,3,1,roc_auc,0.07518796992481203
common,fpca256_10,raw256,16,3,1,sensitivity,0.0
common,fpca256_10,raw256,16,3,1,specificity,-0.21052631578947367
common,fpca256_10,raw256,17,3,2,roc_auc,-0.03703703703703698
common,fpca256_10,raw256,17,3,2,sensitivity,0.2666666666666667
common,fpca256_10,raw256,17,3,2,specificity,-0.2777777777777778
common,fpca256_10,raw256,18,3,3,roc_auc,0.13909774436090228
common,fpca256_10,raw256,18,3,3,sensitivity,0.4285714285714286
common,fpca256_10,raw256,18,3,3,specificity,-0.3684210526315789
common,fpca256_10,raw256,19,3,4,roc_auc,0.04230769230769227
common,fpca256_10,raw256,19,3,4,sensitivity,0.3846153846153846
common,fpca256_10,raw256,19,3,4,specificity,-0.44999999999999996
common,fpca256_10,raw256,20,4,0,roc_auc,0.03214285714285714
common,fpca256_10,raw256,20,4,0,sensitivity,0.2142857142857142
common,fpca256_10,raw256,20,4,0,specificity,-0.15000000000000002
common,fpca256_10,raw256,21,4,1,roc_auc,-0.05952380952380942
common,fpca256_10,raw256,21,4,1,sensitivity,0.2857142857142857
common,fpca256_10,raw256,21,4,1,specificity,-0.3333333333333333
common,fpca256_10,raw256,22,4,2,roc_auc,0.03759398496240607
common,fpca256_10,raw256,22,4,2,sensitivity,0.3571428571428571
common,fpca256_10,raw256,22,4,2,specificity,-0.3684210526315789
common,fpca256_10,raw256,23,4,3,roc_auc,0.07142857142857151
common,fpca256_10,raw256,23,4,3,sensitivity,0.4285714285714286
common,fpca256_10,raw256,23,4,3,specificity,-0.3333333333333333
common,fpca256_10,raw256,24,4,4,roc_auc,0.045112781954887216
common,fpca256_10,raw256,24,4,4,sensitivity,0.3571428571428572
common,fpca256_10,raw256,24,4,4,specificity,-0.4210526315789474
common,fpca256_10,raw256,25,5,0,roc_auc,0.04365079365079361
common,fpca256_10,raw256,25,5,0,sensitivity,0.2142857142857143
common,fpca256_10,raw256,25,5,0,specificity,-0.1111111111111111
common,fpca256_10,raw256,26,5,1,roc_auc,0.003759398496240629
common,fpca256_10,raw256,26,5,1,sensitivity,0.0714285714285714
common,fpca256_10,raw256,26,5,1,specificity,-0.3684210526315789
common,fpca256_10,raw256,27,5,2,roc_auc,0.057575757575757724
common,fpca256_10,raw256,27,5,2,sensitivity,0.4666666666666667
common,fpca256_10,raw256,27,5,2,specificity,-0.40909090909090906
common,fpca256_10,raw256,28,5,3,roc_auc,0.09243697478991597
common,fpca256_10,raw256,28,5,3,sensitivity,0.5
common,fpca256_10,raw256,28,5,3,specificity,-0.29411764705882354
common,fpca256_10,raw256,29,5,4,roc_auc,-0.02136752136752129
common,fpca256_10,raw256,29,5,4,sensitivity,0.46153846153846156
