profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,mean_profile,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30
fpca256_10,4.173828408820555,-0.0067736908375650535,0.026129775814560684,-0.06488329115535563,0.09356588731900387,-0.02667701073514769,-0.14316043223408995,-0.048845006761591446,0.05716517227516473,0.058469494226935564,-0.12981558481682492,1.2810221648205222,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.255859669530764,-0.005546092860616822,0.024833972901429566,-0.05770352585268945,0.09519488187202611,-0.02691975581230487,-0.12884302966550862,-0.05206552261931855,0.07783780195194938,0.036612628045318056,-0.10092845297457176,1.2626105690955225,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.337890930240974,-0.007063444353493448,0.02422422521165583,-0.056754685567305896,0.09050120004157457,-0.019724586023442958,-0.11916005765378507,-0.03098357274346329,0.04639177259328946,0.04157901779647268,-0.03009644977765194,1.246050873646468,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.419922190951183,-0.006287759458203522,0.022546443768387815,-0.05234678330048046,0.09396617263395213,-0.01440841349932344,-0.1376299146379999,-0.038110243065130694,0.0660503731760518,0.024481279693513307,-0.02046605365556496,1.2302090073823682,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.501953451661393,-0.007804696475243042,0.022155133403292747,-0.05428938662253907,0.09008542543764465,-0.022075033012277458,-0.13083164727873703,0.0017673210922779126,0.03820073724104463,0.013465231066304185,-0.046450270482251636,1.2136580043622622,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.583984712371603,-0.00568779240330742,0.020971900309709534,-0.05392863512985633,0.08402543734355658,-0.024797606048284983,-0.09961571708520806,0.02058729804115209,0.04169629028287776,0.02952912424747823,-0.04627319677567364,1.1991285449937625,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.666015973081812,-0.005932142728143794,0.019384815130989917,-0.04833346055631123,0.07408248150418065,-0.014381432679297677,-0.10345728079451504,0.025660338234460033,0.0495122741399588,0.03154850002939827,-0.025192026336932995,1.18243271637833,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.748047233792022,-0.006595201904937821,0.019935857726938518,-0.04446537222461514,0.07314626153652247,-0.009886385999056703,-0.09324060317562527,0.005938716755592043,0.03392650167053784,0.008533084610243874,-0.02541253322814749,1.1618282066820302,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.8300784945022315,-0.007630976897027751,0.018106622157128032,-0.04291576256268307,0.07207188734025292,-0.004103472265450882,-0.09316864985608417,0.021373193054954897,0.03516937556697429,-0.028585862898238258,-0.016640807206451943,1.153068280531428,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.912109755212441,-0.007016337422839836,0.01618981745853411,-0.04328065089706009,0.06466599357345436,-0.019464584527186416,-0.10879452146713413,0.03744608799817132,-0.0008810367926968186,-0.022568362418056993,-0.007801342328225026,1.139002677417717,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.994141015922651,-0.005192064798582677,0.01665827083706827,-0.045667066848995866,0.06564507583511835,-0.008136749318231913,-0.0802470062188823,0.04874714299875235,-0.0020828112454659236,-0.019035750350817556,0.020167194779476417,1.1230753021081714,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.07617227663286,-0.004275262052396278,0.015843569032516436,-0.04000725439548466,0.0545155393908695,0.0008072271213550212,-0.08798069445338494,0.06344026980550325,0.020403569183402637,-0.021562360026204465,0.017786041768772905,1.112067649551462,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.15820353734307,-0.0034020664342325384,0.012782986107627497,-0.03149724967907979,0.04741169962949631,0.00138794237325753,-0.09980105714950412,0.051995538974351725,-0.022133746730668966,-0.007409348345515493,0.010604872702848774,1.102214685225441,,,,,,,,,,,,,,,,,,,,
fpca256_10,5.2402347980532795,-0.0024491046442500614,0.012192127621784128,-0.033419978470952974,0.04745605809897277,-0.004781660498734984,-0.11399860397440952,0.07200829758033497,0.056478191898409594,-0.01527669891640091,0.019948628684079355,1.0844662206490157,,,,,,,,,,,,,,,,,,,,
